id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,most_disruptive_threat,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,political_affinity,alignment_score,human_alignment_wd,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
PARTICIPATEC_W29,PARTICIPATE,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.004006175440560793,0.017444878735026575,0.0009714248425481635,0.0024528328420305653,0.00031728860935250394,0.0006819628498265663,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.6093,0.3907,0.38425019852524106,0.40857007544006707,0.3818395348837209,0.38737690782953416,0.37099729729729725,0.4012245755138516
S7_W29,S,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0458631536714532,0.011694471235106335,0.0015469111562209092,0.004604777209932402,6.613484469224218e-06,0.002664198994590836,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.6100000000000001,0.38999999999999996,0.37010344049633387,0.3658584795321637,0.41130724637681154,0.34576047430830037,0.4139974248927038,0.3878
S12_W29,S,Housing,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.06161084650779867,0.04327698510447626,0.002768055657973486,0.0047693370088968245,0.000905866365557594,0.005316883110896856,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Moderate,0.7872999999999999,1.0635000000000003,0.9988227498228207,1.2716355168884341,1.055228334786399,1.0202,0.9750672862453534,1.1929173913043476
S13_W29,S,Family,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,A,1.0,0.032885141822605136,0.05825618916146065,0.002591644465837052,0.005231402307673681,0.0023972073042754466,0.003201660467100294,Economic,Robust,Robust,Robust,Robust,Stable,Collapses,Independent,0.8468816961696171,0.7655915191519147,0.805463012364585,0.8265627566101094,0.7015781954734213,0.7282478989738737,0.7412517527106126,0.7990567673788658
TALK_CPS_W29,TALK_CPS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06570782157113239,0.03509913436106264,0.0035040535746463314,0.005460737757886734,0.0016539448534275138,0.0055045224032675005,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Democrat,0.9496535113511351,0.2517324432443244,0.25611355932203383,0.30326569037656903,0.27972112879884214,0.26726939782823306,0.27256519337016577,0.30830926090828153
FAVORS_CPS_W29,FAVORS_CPS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03872044191503235,0.030639295559773197,0.003554212369975914,0.00552572782263337,0.0009215400788428704,0.006592434909799266,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.7124795391247953,1.437602304376023,1.4217403106770308,1.3022293868182806,1.5212058108849962,1.5198487240028353,1.449341437211206,1.3300558907181903
WORRYRET_W29,WORRYRET,Personal Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0016953173899673553,0.010193203731567077,0.0008843610365241155,0.0021214707524002236,0.0002326426547574396,0.0017917643697445095,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.9478736393027364,0.15637908209179086,0.16414915254237294,0.13334357262103508,0.182366425470333,0.16162687747035576,0.20302822085889574,0.14968667850799292
WORRYBILL_W29,WORRYBILL,Personal Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0056313760709373216,0.0023236015416036493,0.001305018370913809,0.001405850723402882,0.0007204131717954874,0.0035676559691943882,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8766209954328765,0.3701370137013703,0.31715120664608865,0.45325717445694175,0.41607853761480434,0.41040500891155274,0.26772572770491565,0.44516191137401
GOPDIRCT_W29,GOPDIRCT,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.018808379748357584,0.013273072887184184,0.001601605827469937,0.0022584043533363245,0.0028292848585899245,0.0027227362901424586,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8976732056433987,0.3069803830698039,,0.40317640786635073,0.49612811748464564,0.2055991313417057,0.3599740684728372,0.3621782739021566
DEMDIRCT_W29,DEMDIRCT,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0011036992035186445,0.003523196068373206,0.0011660968340239854,0.001635353902284373,0.002995437104505949,0.0022138362345941465,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8421827450884941,0.47345176473451767,0.5679361848639598,,0.4772693250906124,0.5421655326630346,0.4044472958985763,0.5694515055536701
SATLIFEA_W32,SATLIFE,Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.016523514061808964,0.007553875624045996,0.0013897802834076534,0.00218006872917865,0.00048174015308337327,0.0026716008263176303,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8150257125712571,0.5549228622862288,0.5139282057976786,0.6548159810431653,0.553959316352934,0.5059192227714975,0.5362441093993924,0.633741464034044
SATLIFEB_W32,SATLIFE,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.014670906819831093,0.019259948599351064,0.0007535776371170875,0.001558746491799428,5.795582597072036e-05,0.0020470794535835373,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8755333333333333,0.3734,0.37808722592945654,0.38138587257617734,0.3903214702450408,0.3773757549611735,0.38914976958525355,0.3840000000000001
SATLIFEC_W32,SATLIFE,Personal Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004694803845377556,0.0017937769218300088,0.001414561515555026,0.00202886846345652,0.0004165885963625081,0.0024138768417922567,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.9048666666666667,0.2854,0.26848236415633947,0.3371387347391786,0.2833038416763679,0.23786206896551723,0.295793738489871,0.337
SATLIFED_W32,SATLIFE,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004657561125368436,0.011274654039111933,0.0005171988783513526,0.0009036748832364192,0.00011900196323823057,0.0014355105892198642,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8816094423890944,0.3551716728327168,0.3593414034190875,0.4843838137038936,0.32327299868727555,0.3420148422316237,0.30154118208868774,0.43033049636212833
SATLIFEE_W32,SATLIFE,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0033667933088480477,0.00639698076795858,0.0008257650542323322,0.0018043982764658123,2.709800547117909e-05,0.0019316389523162446,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8573327367263273,0.4280017898210181,0.4396804361508558,0.4951147188714129,0.4447186122509245,0.4536535139589491,0.4507075146594298,0.4723200996608571
SOCTRUST_W32,SOCTRUST,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.024582686425014714,0.018791631568358145,0.00010134538242978582,2.9492424755802686e-05,0.0,0.0012521595131684618,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8842,0.11580000000000001,0.05943145336225597,0.11183650793650796,0.1617034682080925,0.04791544401544401,0.17227606837606835,0.10545763239875389
SOCTRUST2_W32,SOCTRUST,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0027480866330208613,0.021638280851641992,0.0003178335299763076,0.0009089314384287048,0.00042578993236587216,7.66128824808486e-06,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8568,0.1432,0.1608543859649122,0.15966497175141237,0.15616840390879472,0.2287078431372549,0.13138915662650597,0.13322140575079866
SOCTRUST4_W32,SOCTRUST,Institutional Confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0013627937940869901,0.019414206128830956,0.0024343926327600077,0.0031811370399201884,0.0029091554510247237,0.0023958704224470904,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8303333333333333,0.5090000000000001,0.5207544987146531,0.5525958904109591,0.48875947521865887,0.5088451327433627,0.48396376811594227,0.5717564102564103
SOCTRUST5_W32,SOCTRUST,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.00032261598593550685,0.0010990618756568785,0.00042833154131797016,0.001950542622872744,0.0004293079889298983,7.612477238176759e-06,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7988999999999999,0.2011,0.22664117647058818,0.23833768115942028,0.20137908309455582,0.21708983050847458,0.19397210884353738,0.2301634146341463
COMMYRS_W32,COMMYRS,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03921846784384001,0.027480996851210495,0.0013168525445772222,0.0014268532670452603,0.0013297127147101587,0.001970490905342089,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.7083115563443656,1.1667537746225376,1.130031023551619,1.3731064878008323,1.1217415511068216,1.0053572228983998,1.1286136457684188,1.3512119779912215
COMATTACH_W32,COMATTACH,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0024297491143068384,0.008851836485601259,0.0005024857517833105,0.0012039038615888167,0.00014809714925182826,0.000893016820093212,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.889947598899476,0.33015720330157206,0.3601643219214523,0.36618944913359247,0.30965157051211517,0.3579916612350889,0.313347070747684,0.3510951095109511
FEELA_W32,FEEL,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0049628063927691845,0.023470503153474213,0.000790396391864321,0.0018078758020068292,0.0013979333361312928,0.0022613394650262825,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8633333333333333,0.4100000000000001,0.3905352072415437,0.5249085967831391,0.4156442890442892,0.37035538329026707,0.40599142461964044,0.5043261576971214
FEELB_W32,FEEL,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.016273186386487996,0.007748211998735562,0.00013083227347363306,0.001714112256475319,0.0031193628625094064,0.001456354943696168,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7806618528519518,0.6580144414441446,0.6656150131449541,0.7275630002024591,0.629280564843446,0.671546224389881,0.5985830273492574,0.693446296534713
FEELC_W32,FEEL,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0019776299603172457,0.01390506331390247,0.0006630888858969166,0.0009504476533120936,0.00040230828874367316,0.0024355729687287994,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7865333333333334,0.6403999999999999,0.6243946564885496,0.7310691796008871,0.6323221640488653,0.6159823834196891,0.5956439834024898,0.7088043613707163
FEELD_W32,FEEL,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.008587032826858937,0.008959125558585131,0.0009164137991285259,0.0018187294494781596,0.0014894242791537616,0.0017851769112779586,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.9027399826683998,0.2917800519948005,0.2952537875178657,0.31735543237250563,0.2829705539358601,0.2828104400345126,0.2899047904191618,0.3140364147407871
INC_W32,INC,Personal Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.001095787271440071,5.360459206640638e-07,0.0003384868260801122,0.00019048773775904443,0.0005516921164518684,0.0003205205549738779,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.9657,0.0343,0.016887022900763382,0.11111120976692568,0.02449446064139943,0.015682758620689685,0.009639870789109384,0.09217560975609762
INCFUTURE_W32,INCFUTURE,Personal Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.6830953261074257e-05,0.0023486103666530453,7.73747464351271e-06,4.8025381377312694e-05,1.6830953261074257e-05,3.042454498251531e-05,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.9077,0.09230000000000005,0.10083641456582637,0.13048965517241384,0.06227981545559402,0.05251356783919603,0.06993745704467358,0.12639513590844065
COMMIMPA_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0006274248120106214,0.006777992094821858,0.0005681602110728163,0.002761141557073644,0.0005285818943113587,0.0012852121335474428,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.9129316135053162,0.2612051594840516,0.5118502462730826,0.2252904010375877,0.29009612158317677,0.5674712080129347,0.2972745641910197,0.2279548780581603
COMMIMPB_W32,COMMIMP,Family,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.015592588456047886,0.021557281542027795,0.001078475972251719,0.0029458793707574592,0.00034813942830917374,0.0020911434810509163,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Liberal,0.7711763723627637,0.686470882911709,0.672441785921742,0.7509601230670054,0.6709029737678534,0.582189881184593,0.7056810492703041,0.7571296586768556
COMMIMPC_W32,COMMIMP,Race/Ethnicity,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.004956572525393904,0.010885830264173915,0.000822386706822673,0.002659085395387502,0.00045423769415346726,0.0014763735599288771,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.9330333333333334,0.20089999999999994,0.5411542502387774,0.35116666666666685,0.19945799299883296,0.5180194132873166,0.23840421101341958,0.31067003745318356
COMMIMPD_W32,COMMIMP,Politics,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0022555394413976888,0.0044377303123840795,0.0012240604086176249,0.002710401659598932,0.00011679566811737613,0.003023229907462439,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.886634099923341,0.3400977002299771,0.2758602956498244,0.3381727975062416,0.4407277803688165,0.305137475898657,0.5272682625403665,0.38697518615868254
COMMIMPE_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.011794862281080162,0.0033607619960409982,0.0006354443592486939,0.002583886088892137,0.00039124777979873514,0.0012621706955092595,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.7890877854452112,0.6327366436643663,0.7224900278397717,0.5257925570458211,0.641334721707465,0.7281937496075186,0.6408015397382695,0.5487088034646161
COMMIMPF_W32,COMMIMP,Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0072865656392597025,0.015597548367303392,0.0010338178715568452,0.003400683337960241,0.00019260661495308293,0.0024244437075867063,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8807771789487718,0.35766846315368456,0.3449345098871134,0.4606818297648881,0.2827724212444877,0.3015753597054088,0.3615365148619025,0.41705280501269865
COMMIMPG_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.001613959557784536,0.0021123596088218955,0.0007045771461482477,0.0022776814963476884,0.00024941624711719923,0.0016013032342351056,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.845084508450845,0.46474647464746477,0.543889775797064,0.47574896301401376,0.43461993258149345,0.4972505015816508,0.4500701342693269,0.46691579270286593
COMMIMPH_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.006043354937252405,0.019126432940247202,0.0012245981190913723,0.0031250645825857347,8.371269806107207e-05,0.0023184206122960752,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.8417,0.47489999999999993,0.6777943306336349,0.22268968386023316,0.6045689574839835,0.8124586206896551,0.5722772245274319,0.23017195502810744
FAMNEAR_W32,FAMNEAR,Family,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.016003237373462428,0.011357542680846225,0.0003515529873816306,0.0017541246646349776,0.0006423278674619424,0.0014262282719188014,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Independent,0.8754,0.49839999999999995,0.5051417643429981,0.5675809653297075,0.49788396946564883,0.530245086705202,0.499021965317919,0.548944641480339
SUCCESSIMPA_W32,SUCCESSIMP,Education,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0039577157759427325,0.0034582171806921656,4.130145501024183e-05,0.0001311059780773824,0.00021851317961426794,0.0006769429204426993,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.8050999999999999,0.38980000000000004,0.34003435114503827,0.4323185595567868,0.41872011661807584,0.38744943820224725,0.37695391705069126,0.43656901936289816
SUCCESSIMPB_W32,SUCCESSIMP,Other,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.00024217453370897323,0.01399930702909319,0.000221609957320657,4.064577641859973e-05,0.0005184249072447476,0.0006790968571532413,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Independent,0.5998544454445445,0.8002911091109112,0.7980725111137723,0.8267403876902675,0.7925855632848748,0.8110911091109111,0.7961857099415525,0.8110911091109112
SUCCESSIMPC_W32,SUCCESSIMP,Other,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0008190770848833998,0.004394230025294592,0.000337342393007656,0.00016425550179257004,0.00036424587493317324,0.00128600481953978,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.5927445605439456,0.8145108789121088,0.7993448502039748,0.8557734481258408,0.8211583395075553,0.8064357924069184,0.8108784689398097,0.8462670586873896
SUCCESSIMPD_W32,SUCCESSIMP,Other,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0003101733869172096,0.0022533212113021017,0.001629066934223636,0.0015184232833545949,0.0014758217703994417,0.002505338936930917,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Liberal,0.6458982701729827,0.7082034596540346,0.6811225231991851,0.7442282933569171,0.7151124235655596,0.6714379424126552,0.7107909135285734,0.7349225102474137
FEDSHAREA_W32,FEDSHARE,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0015075298346214191,0.0013237155689525381,0.0010678147584072457,3.7866746531121324e-05,0.003946832106981566,0.0008719794556927801,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.968,0.064,0.23592260573650944,0.17711936579841442,0.031110059171597648,0.21610676031606676,0.07626515794436584,0.1659437699680511
FEDSHAREB_W32,FEDSHARE,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0004175712864595763,0.0030439169029285195,0.0007628635627706382,5.211938188287969e-05,0.003267846850099428,0.0005684439213130354,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8937499999999999,0.21250000000000008,0.15708862421001446,0.30026435868331436,0.21074505363528007,0.2336816901408451,0.2039434782608695,0.2754360824742268
FEDSHAREC_W32,FEDSHARE,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.001050731056696454,0.005272090533753919,0.0009143701105373981,1.2420657397616671e-05,0.0036793752868631894,0.000768485189894164,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8246849215078492,0.3506301569843016,0.3150887054499616,0.3890410167128084,0.34328441040488455,0.3090028442089712,0.358014670676464,0.39349742155829265
LOCALPROBA_W32,LOCALPROB,Economy,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0003132524828852452,0.002206332490038749,0.0006759730328753282,0.00031317223532153967,0.002603583876095784,0.0002047419762121064,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.9551182168216821,0.08976356635663574,0.10448757105926432,0.08488231635663576,0.08919951024909623,0.1304370855203988,0.08247084569245788,0.09329068500070353
LOCALPROBB_W32,LOCALPROB,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.00019687860853554937,0.0055216634431894205,0.0008908528444522799,0.0009256517787269262,0.001761335112898381,0.00031280295624935064,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8735,0.25299999999999995,0.2530710843373493,0.2600544642857143,0.25228589894242054,0.2230406764960972,0.23974029850746276,0.2704767676767677
LOCALPROBC_W32,LOCALPROB,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0018562976710000524,0.0047886351936263566,0.0014093702068492069,0.0011255474290874428,0.0037530896675831136,0.00035133551494443864,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.6698,0.6604,0.6084442748091603,0.7190519134775375,0.6816352665495021,0.646116955017301,0.6462962072155412,0.7014500000000001
LOCALPROBD_W32,LOCALPROB,Health,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0003587022229154442,0.013087705672775675,0.000942529453078017,0.0011054355379113083,0.002349114680981994,0.0001227757542514806,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Moderate,0.7893,0.42139999999999994,0.422951677852349,0.45883964464186555,0.42749982466393915,0.45531668107173723,0.40110064995357464,0.4506242046163443
LOCALPROBE_W32,LOCALPROB,Technology,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0028556365612896974,0.005803567356714932,0.0007847638230738174,0.0012833864240660417,0.0024309114683610713,4.275014351466091e-05,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Moderate,0.7901,0.41980000000000006,0.4297386233269598,0.4439725653867558,0.4211949033391915,0.47239411764705885,0.4153407407407408,0.4187185696361355
LOCALPROBF_W32,LOCALPROB,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0003026714713738488,0.0016359106367672758,0.0019792033569265427,0.0020653043626587615,0.0033573441506987572,0.0009933519756033383,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.9794520547945205,0.04109589041095907,0.01654786720180751,0.07292661795272992,0.04660756146607581,0.023137478639679243,0.015561355315558023,0.07060616822330318
LOCALPROBG_W32,LOCALPROB,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0023115400862795546,0.00011053871409042402,0.00011671092450248098,0.00014602940854328231,0.0002861929615701258,0.0003366258712704569,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.9009,0.19819999999999993,0.2166530964954393,0.44544876957494395,0.2118674486803518,0.24067726879861717,0.18973482309124773,0.4103835962145109
LOCALPROBH_W32,LOCALPROB,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0033245047458993014,0.0035022958908002286,0.0009167121090189607,0.0007795562085632237,0.0016928530538754883,0.0005958168341127865,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.9211082691730827,0.1577834616538345,0.32844595500239343,0.10836868008948536,0.13158128654970758,0.3000256499133448,0.17367028280018532,0.11532655367231631
LOCALPROBI_W32,LOCALPROB,Quality of Life,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0006136017724035535,0.0010280148361603207,0.0011388547360917827,0.0007908614276209329,0.0023366614804018015,0.0009221105757173579,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.90155,0.19690000000000002,0.1514056378404205,0.22924315259921746,0.22387126974839097,0.1712255834053587,0.19893741307371354,0.24614375788146284
LOCALPROBJ_W32,LOCALPROB,Crime,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0007648601009153707,0.006382602600716207,0.0005999926436839002,0.0005494569083368123,0.0009294860631721812,0.0006932038097542166,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8589500000000001,0.2820999999999999,0.2612845124282982,0.28515549358616843,0.3080619883040934,0.2777072664359861,0.28466855025474763,0.3011141065830721
LOCALPROBK_W32,LOCALPROB,Education,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.00044990013342259116,0.012003604930939311,0.0002352701659484712,0.0002701021981389592,0.0008618726539749252,4.5798411801978474e-05,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.8513,0.2974,0.25160347155255536,0.38419318054779206,0.29851764705882344,0.2608459930313588,0.31138324022346364,0.33273753148614604
LOCALPROBL_F1_W32,LOCALPROBL_F,Quality of Life,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0008779334323010915,0.02604427436805502,0.0017189962643882168,0.001524475676733903,0.003106243704635733,0.0009322706591357487,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.9153,0.1694,0.14889942638623332,0.1794815144766147,0.19874339622641507,0.16653881932021475,0.17600806599450047,0.18641386138613864
LOCALPROBM_F2_W32,LOCALPROBM_F,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0011173978060698996,0.011025960891386256,9.288702247801102e-05,0.00027994130549954723,0.0004943983772101234,0.0006970707282812781,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.9366,0.12680000000000008,0.0732238777459408,0.2089274336283186,0.17138316032295273,0.0759333333333333,0.11674179104477614,0.19549407313997486
JOBSFUTURE_W32,JOBSFUTURE,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.005554855016317425,0.00685870558538419,0.001320848784505059,0.0007825500201217806,0.0031128647736021714,0.000969256798680064,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.9324926592659266,0.13501468146814688,0.15016846631629244,0.1002930957683742,0.1492268378063012,0.1516948096885814,0.16363859649122814,0.09040626959247655
HARASS1A_W32,HARASS,Gender,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,C,0.0,0.004036730192725598,0.0008418322758485462,9.968757157763614e-05,0.0002224182802417845,0.00011476436799672775,4.225525628911638e-05,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.9442055794420557,0.11158884111588852,0.11807595244345898,0.16384129292453192,0.13272254334850203,0.12505421916539886,0.12582540523568708,0.16831007738920767
HARASS1B_W32,HARASS,Gender,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0,0.0018089786212324463,0.001492022687320802,3.934831148135311e-05,1.2417215037584773e-05,0.0001336905496960093,0.00012835574262692342,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Liberal,0.974,0.052000000000000046,0.0872233009708738,0.12177324263038553,0.12312359550561802,0.08546433566433567,0.0892941176470588,0.15146428571428572
HARASS1C_W32,HARASS,Gender,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,A,0.0,0.008534655456487988,0.00040687523993168233,0.0007882130250597063,0.0020208530097975803,0.0013046085059360039,0.0005653531462124174,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.8139184931506849,0.3721630136986302,0.61686825856247,0.12214171848501992,0.35135660377358496,0.6356622936576891,0.3623187265917604,0.14960158730158746
HARASS1D_W32,HARASS,Gender,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,,0.0,0.003951715161847796,0.0017696634991282662,0.00034959639030994466,0.00038358665489876065,0.0006065502531306796,0.000187855212468991,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Republican,0.8541,0.29180000000000006,0.5768111969111971,0.10133167420814482,0.2655132075471698,0.6000346655082537,0.2969560747663551,0.11639160305343516
HARASS2F1_W32,HARASS,Gender,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0034560522264421613,0.007146992531980679,0.006079342920153497,0.006293082760676136,0.004733741689022998,0.0075964379570861475,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.8212999999999999,0.35740000000000005,0.23855254074784282,0.5813247191011236,0.37690188679245284,0.2454989266547407,0.36036199261992624,0.5827417910447761
