id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,threat_economic_log_consistency,threat_it_system_log_consistency,threat_legal_log_consistency,most_disruptive_threat,most_effective_threat_validity,most_effective_threat_consistency,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,political_affinity,alignment_score,human_alignment_wd,cognitive_quadrant,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
ESSENPOLF1I_W36,ESSENPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4658292429390081,0.200606113561143,0.004212588733441558,0.0016404025891521752,0.0038572080928670847,0.00970828029099981,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.8721,0.2558,Caos Generativo,0.21192437923250562,0.31504325259515564,0.3165114942528735,0.2489285714285714,0.2607962962962962,0.3640079365079365
ESSENBIZF2A_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3097789246565917,0.04749856618935246,0.0014952951486409177,0.002526379326059514,0.0024260500915171284,0.0024260500915171284,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Robust,Stable,Moderate,0.9146537653765376,0.1706924692469246,Caos Generativo,0.165454770755886,0.1807133757961783,0.17619480519480513,0.1883076923076923,0.15140540540540537,0.16700538599640946
ESSENBIZF2B_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3721009091691277,0.1628039193533496,0.0058860824038827935,0.004474299835741485,0.012213839336180452,0.004474299835741485,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.8388,0.3224,Caos Generativo,0.24010606060606066,0.43728816199376946,0.3396694915254237,0.27565384615384614,0.3095,0.4239649446494465
ESSENBIZF2C_W36,ESSENBIZF,Economy,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.18950281257194862,0.35305295527243263,0.006213571251365741,0.00970828029099981,0.0016404025891521752,0.00970828029099981,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.9291,0.14179999999999993,Caos Generativo,0.11576405867970663,0.18074675324675316,0.13375000000000004,0.09771276595744682,0.16339743589743594,0.15206140350877195
ESSENBIZF2D_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3462219913129174,0.35337579376252515,0.002096619683965805,0.0,0.004474299835741485,0.004474299835741485,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Independent,0.9287,0.14260000000000006,Caos Generativo,0.16182323232323237,0.12637500000000002,0.11868918918918925,0.16354255319148936,0.13235714285714284,0.15542592592592597
ESSENBIZF2E_W36,ESSENBIZF,Economy,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.37024693541734477,0.1613488825663901,0.0056333783256263354,0.0016404025891521752,0.00970828029099981,0.008132613028291364,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.7589,0.4822,Caos Generativo,0.5041423357664233,0.466461038961039,0.49136292834890966,0.5104787234042553,0.4702692307692307,0.48847560975609755
ESSENBIZF2F_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3920377401419311,0.07059136110853263,0.003479977788219501,0.0016404025891521752,0.0016404025891521752,0.00970828029099981,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Liberal,0.89705,0.20589999999999997,Caos Generativo,0.08879032258064512,0.3394999999999998,0.2386831442463534,0.08281914893617026,0.21572733423545332,0.3134964093357271
ESSENBIZF2G_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3898490736820236,0.18350091233492963,0.006114014509142142,0.0016404025891521752,0.013178510569013993,0.00970828029099981,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.95895,0.08209999999999995,Caos Generativo,0.07989546599496233,0.1455685358255452,0.10317567567567565,0.06262765957446814,0.07892857142857146,0.15997232472324718
ESSENBIZF2H_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.29965411689070764,0.2874741664705281,0.001152990938811664,0.0024260500915171284,0.0024260500915171284,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.8816999999999999,0.23660000000000003,Caos Generativo,0.313190243902439,0.16567296416938115,0.21590280373831783,0.32284255319148936,0.23584370179948588,0.18496724738675963
ESSENBIZF2I_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33584943265452655,0.314581128268779,0.0014758567201855657,0.002526379326059514,0.002526379326059514,0.0024260500915171284,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.8926000000000001,0.2148,Caos Generativo,0.09892658227848106,0.32630000000000003,0.2582915254237288,0.10768412017167384,0.2316571428571429,0.33324444444444445
ESSENBIZF2J_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4499067087065988,0.2185841839965787,0.008368320156725735,0.009368030051999515,0.0031231843796162423,0.014904591986490863,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.849,0.30199999999999994,Caos Generativo,0.2815292682926829,0.29236233766233766,0.33087554858934176,0.33342340425531913,0.29572564102564103,0.2973573426573427
ESSENBIZF2K_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14566584052583526,0.15283864916799858,0.0005560806418020617,0.0,0.004474299835741485,0.0,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Stable,Unstable,Stable,Republican,0.94575,0.10850000000000004,Rifiuto Coerente,0.14838118811881185,0.0793343949044586,0.1043571428571427,0.16256382978723405,0.0924201623815969,0.09680465949820771
ESSENBIZF2L_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1353506769755582,0.1422224036605484,0.0006094467877095503,0.002526379326059514,0.0,0.0024260500915171284,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Stable,Stable,Stable,Liberal,0.90955,0.18090000000000006,Rifiuto Coerente,0.14345838509316777,0.22106837060702877,0.1956181818181819,0.13238974358974365,0.20003139377537216,0.22513093525179861
STYLE1_W36,STYLE,Economy,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,A,1.0,0.27097808541164947,0.1318983056066748,5.116656844584818e-05,0.0,0.0026823144124329176,0.0039236191071236265,1.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Collapses,Moderate,0.5258,0.4742,Collasso Euristico,0.4630485207100592,0.5211361344537815,0.45592116316639747,0.46528459086078644,0.4513882352941177,0.4964751652502361
STYLE2_W36,STYLE,Economy,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.17295961482359504,0.1770299913388355,0.00015814728521098024,0.0,0.0016404025891521752,0.0,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.67265,0.32735,Caos Generativo,0.24507619775739045,0.45806578947368415,0.3400246478873239,0.25111363636363637,0.3156047646383467,0.43662288135593225
AMNTWMNPF1_W36,AMNTWMNPF,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18288168791212173,0.16663410891440317,0.0011999727022851132,0.0,0.002526379326059514,0.002526379326059514,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.29598097690230984,0.7040190230976902,Caos Generativo,0.8344305869074492,0.5223638790035587,0.696198051948052,0.852936440677966,0.7482323008849556,0.5269845309381238
AMNTWMNP2F1_W36,AMNTWMN,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4366753252815812,0.4399655857845902,0.0009602125583007243,0.0,0.0031231843796162423,0.0016826485810776902,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.543952399760024,0.912095200479952,Caos Generativo,0.980115132408575,0.729569109947644,0.8615619289340101,1.0036881006864988,0.8467388888888888,0.7478034482758621
AMNTWMNBF1_W36,AMNTWMNBF,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.31944357603938855,0.004639289644930715,0.0011999727022851132,0.0,0.002526379326059514,0.002526379326059514,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Robust,Stable,Republican,0.2894,0.7106,Caos Generativo,0.8279234693877551,0.5549960035523979,0.6985978260869565,0.8445671247357294,0.7296930379746835,0.5718293650793651
AMNTWMNB2F1_W36,AMNTWMN,Economy,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,,0.0,0.4724364367444655,0.4294345767194597,0.0028801636776154514,0.0010693015634101511,0.006651427380373354,0.002626287286960362,1.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Improved,Conservative,0.5661,0.8677999999999999,Caos Generativo,0.9495795865633074,0.6716033492822966,0.80815641025641,0.9446289719626167,0.8373495412844034,0.66325960591133
EASIERBIZF2_W36,EASIERBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11084385379144135,0.18959457155456705,0.0018483562741833937,0.005951865774620556,0.0035911814526924566,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Stable,Unstable,Stable,Moderate,0.94475,0.055249999999999966,Rifiuto Coerente,0.07424814126394047,0.10729313099041532,0.05795129870129867,0.09379255319148933,0.04376492537313431,0.11761330935251796
EASIERPOLF2_W36,EASIERPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.15973648928249345,0.019244696195891288,0.0015828693907726876,0.005951865774620556,0.0033978212013125713,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Robust,Stable,Independent,0.9430825467453254,0.05691745325467451,Caos Generativo,0.14285024783147454,0.12221204146730463,0.054771824104234534,0.155918085106383,0.07812571234735416,0.1278859712230216
EQUALPOLF2_W36,EQUALPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4630274673290354,0.09354903317936414,4.212767966564439e-05,0.0017700914409452722,0.0026823144124329176,0.0,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Independent,0.6148,0.3852,Caos Generativo,0.4034491864831039,0.4097230031948882,0.3545418985270049,0.3844854389721628,0.3645924760601915,0.37419074410163344
EQUALBIZF2_W36,EQUALBIZF,Gender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4125096634782064,0.08240336821100298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Independent,0.5514,0.4486,Caos Generativo,0.5044102372034956,0.43813054662379425,0.405955155482815,0.5007798715203426,0.4211792349726776,0.40731014492753626
IMPROVE1_W36,IMPROVE,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.37854393573023615,0.16728228409206009,0.0030132573222450263,0.006263106925925257,0.0016384732733217857,0.007874338633197014,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.7859078074474115,0.6422765776577656,Caos Generativo,0.3082324189865796,1.0865785826702972,0.692665286024947,0.29688490125608313,0.5950767738644369,1.0306210639914133
IMPROVE2_W36,IMPROVE,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.19751196871476373,0.17017984485557774,0.001210937833545771,0.004776939123960585,0.0009938368013321602,0.0029601147413753845,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.6534666666666666,1.0396,Caos Generativo,0.6363470937129301,1.5346911519198665,1.0994498381877023,0.6222851063829788,1.0239215686274512,1.4542723004694835
IMPROVE3_W36,IMPROVE,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.19175155604573552,0.3759790148314784,0.0035623338456964265,0.0024677671100853693,0.0024677671100853693,0.007874338633197014,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.7335733573357337,0.7992799279927991,Caos Generativo,0.3476811269048752,1.3283809182253787,0.8755425179321806,0.3464441985599833,0.7612103676121037,1.2436693340077187
WHYNOTPOLF1A_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.383184911802846,0.20678362536608783,0.0026273866062361843,0.0016404025891521752,0.0038572080928670847,0.0038572080928670847,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.7076,0.5847999999999999,Caos Generativo,0.3060178571428571,0.8606267605633803,0.6842653429602887,0.29727777777777775,0.5252923497267759,0.8894999999999998
WHYNOTPOLF1B_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.21224710186478565,0.34861466123633,0.0016404025891521752,0.0016404025891521752,0.0016404025891521752,0.0016404025891521752,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.7705500000000001,0.4589,Caos Generativo,0.12843905191873584,0.8637214532871972,0.5504826589595374,0.1252142857142855,0.39996511627906983,0.831563492063492
WHYNOTPOLF1C_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13468922568484773,0.40954125492891996,0.0010476252193527182,0.002526379326059514,0.0,0.002526379326059514,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Stable,Unstable,Stable,Republican,0.7318,0.5364,Rifiuto Coerente,0.5515253093363329,0.5035621716287215,0.5044000000000002,0.5208067226890758,0.521879548306148,0.525484375
WHYNOTPOLF1D_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17739162605026212,0.18552142413965944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.28225,1.4355,Caos Generativo,1.4633329621380846,1.344838028169014,1.4816407942238268,1.5307222222222223,1.3934046321525886,1.4047790697674418
WHYNOTPOLF1E_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.36234452669155165,0.4089940506642694,0.0013814398345911672,0.004474299835741485,0.002526379326059514,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.5012104539546045,0.9975790920907909,Caos Generativo,1.098076837416481,0.8771524822695036,0.976225631768953,1.0685,0.9742923497267759,0.8966081081081081
WHYNOTPOLF1F_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3327599980459343,0.0027911188284111686,0.004474299835741485,0.004474299835741485,0.004474299835741485,0.004474299835741485,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Robust,Stable,Democrat,0.7945,0.41100000000000014,Caos Generativo,0.18741855203619906,0.6871013986013985,0.49198837209302315,0.20284262948207177,0.33779577464788724,0.6519538152610441
WHYNOTPOLF1G_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14396465580951143,0.06259277954038268,0.0013814398345911672,0.004474299835741485,0.002526379326059514,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Stable,Stable,Stable,Liberal,0.6458,0.7083999999999999,Rifiuto Coerente,0.3791040268456376,1.1289255319148936,0.7848898916967509,0.3351666666666666,0.6491557377049181,1.1489651162790697
WHYNOTPOLF1H_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3920377401419311,0.15618758450106807,0.006213571251365741,0.00970828029099981,0.00970828029099981,0.0016404025891521752,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.8157500000000001,0.3684999999999998,Caos Generativo,0.09680022573363434,0.7080121107266435,0.45109420289855073,0.13467131474103589,0.291714452214452,0.6768015873015871
WHYNOTPOLF1I_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3140938612416052,0.28481103461177654,0.002526379326059514,0.002526379326059514,0.002526379326059514,0.002526379326059514,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Conservative,0.61535,0.7693000000000001,Caos Generativo,1.010179775280899,0.5354685314685315,0.6655755627009646,0.9392631578947369,0.7803157894736842,0.5167450980392156
WHYNOTPOLF1J_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.37348588469861005,0.1270569034618609,0.0005560806418020617,0.004474299835741485,0.0,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Democrat,0.76135,0.47729999999999995,Caos Generativo,0.22279844097995538,0.8098523131672599,0.5177418772563177,0.22283333333333333,0.45243442622950825,0.7460289575289575
WHYNOTPOLF1K_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33584943265452655,0.04008847184163947,0.000609446787709494,0.0024260500915171284,0.0,0.002526379326059514,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Robust,Stable,Liberal,0.4275,1.145,Caos Generativo,1.0948577878103838,1.1756027874564459,1.1776311239193085,1.0687410358565739,1.1646728538283062,1.174
WHYNOTPOLF1L_W36,WHYNOTPOLF,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.39586889724775176,0.33862431887832684,0.0003230117229822034,0.0,0.002526379326059514,0.0,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.6707500000000001,0.6584999999999999,Caos Generativo,0.3830945945945947,0.9864166666666666,0.774132183908046,0.35199206349206336,0.6701705336426914,0.9165
WHYNOTBIZF2A_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09878344653440985,0.09980551755198498,0.0057055572048127215,0.013254990773421387,0.0035911814526924566,0.0035911814526924566,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Stable,Stable,Stable,Democrat,0.8369844765523449,0.3260310468953104,Rifiuto Coerente,0.10843877551020398,0.6271249999999999,0.29190540540540544,0.11289484978540754,0.25609654178674346,0.5807379182156134
WHYNOTBIZF2B_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.34691822898008073,0.3434604869195758,0.0011999727022851002,0.002526379326059514,0.002526379326059514,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.8183287421257874,0.36334251574842513,Caos Generativo,0.11198175182481751,0.6806568627450981,0.4427056074766355,0.11673404255319142,0.3232043701799485,0.6276608391608391
WHYNOTBIZF2C_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3258649034518108,0.1293834802839066,0.0004525032970142933,0.0,0.0,0.0035911814526924566,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Conservative,0.8415681818181817,0.31686363636363646,Caos Generativo,0.3451039603960396,0.27539633173843714,0.2889619124797406,0.33156382978723414,0.3273200270635995,0.25783812949640295
WHYNOTBIZF2D_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.30885799844208917,0.20020133117110916,0.0028435977088013403,0.005425946922046902,0.0024260500915171284,0.0024260500915171284,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Republican,0.29413288671132887,1.4117342265773423,Caos Generativo,1.4907088607594936,1.315128526645768,1.4048474576271186,1.4901702127659575,1.3956184971098264,1.3525130111524164
WHYNOTBIZF2F_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.36234452669155165,0.07932885638583478,0.0026666822492646207,0.002526379326059514,0.002526379326059514,0.004474299835741485,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Republican,0.24705,1.5059,Caos Generativo,1.6016313131313131,1.389746105919003,1.5317432432432434,1.6267978723404255,1.5076977077363898,1.451462962962963
WHYNOTBIZF2G_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04024591744620438,0.12193107772791448,0.001152990938811664,0.0024260500915171284,0.0,0.0024260500915171284,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Democrat,0.64295,0.7141,Rifiuto Coerente,0.37931645569620254,1.075875,0.7776486486486487,0.4050638297872341,0.7195172413793104,1.0280740740740741
WHYNOTBIZF2H_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3343259053446368,0.3658777742476063,0.00335034514308268,0.004474299835741485,0.002526379326059514,0.004474299835741485,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.8413999999999999,0.31720000000000004,Caos Generativo,0.09697572815533984,0.5514870129870129,0.391625,0.09545744680851065,0.2640784061696658,0.548081881533101
WHYNOTBIZF2I_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3265934242910645,0.1476498766801308,0.002415241133531584,0.002526379326059514,0.0024260500915171284,0.005425946922046902,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Republican,0.4967126287371263,1.0065747425257474,Caos Generativo,1.2255346534653466,0.7905659777424484,0.9816422764227642,1.244405117270789,1.0056914749661705,0.806158273381295
WHYNOTBIZF2J_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14087901001968464,0.2681337426641743,0.0004485380796074579,0.0,0.004474299835741485,0.0,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Stable,Unstable,Stable,Liberal,0.7882999999999999,0.42340000000000017,Rifiuto Coerente,0.2644416058394161,0.6188116883116884,0.41487500000000027,0.22750854700854717,0.36255128205128206,0.6421724738675959
WHYNOTBIZF2K_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03804067912701331,0.13651420004009382,0.0014952951486409177,0.0024260500915171284,0.002526379326059514,0.0024260500915171284,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.4458500000000001,1.1082999999999998,Rifiuto Coerente,1.0881772151898734,1.165214953271028,1.0760338983050848,1.0944255319148937,1.1131954022988506,1.1517695167286246
WHYNOTBIZF2L_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1296145184004509,0.11681300956392084,0.00040872481805343056,0.0,0.0024260500915171284,0.0024260500915171284,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Stable,Stable,Stable,Liberal,0.6286999999999999,0.7426000000000001,Rifiuto Coerente,0.5586725888324875,1.0138333333333334,0.6805000000000001,0.5570957446808512,0.7957737752161385,0.8990185185185186
WHYNOTBIZF2M_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.36234452669155165,0.3350713037277283,0.004474299835741485,0.004474299835741485,0.004474299835741485,0.004474299835741485,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Democrat,0.5866,0.8268,Caos Generativo,0.6735855745721271,0.9378506493506493,0.8850732087227414,0.694482905982906,0.8039241645244216,0.9313571428571428
WHYNOTBIZF2N_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10724087553224135,0.09578074070030461,0.005248352269037965,0.006689032924984153,0.00371074726820798,0.006689032924984153,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Stable,Stable,Stable,Liberal,0.6501351614838515,0.6997296770322968,Rifiuto Coerente,0.6083391660833917,0.8270081786609613,0.6844796770322967,0.6045172306803654,0.695517594770086,0.814727934872018
WHYNOTBIZF2O_W36,WHYNOTBIZF,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3641537881455104,0.1597548160765679,0.002096619683965805,0.0,0.004474299835741485,0.004474299835741485,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Liberal,0.71645,0.5670999999999999,Caos Generativo,0.3661699029126213,0.785242671009772,0.5766619937694704,0.33743617021276595,0.5423461538461537,0.7362351916376306
HIGHED_W36,HIGHED,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.27097808541164947,0.11693844507389373,0.0004918302782994811,0.0,0.0039236191071236265,0.0,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Democrat,0.4921,0.5079,Caos Generativo,0.35590497900419915,0.6436259041211102,0.5507266503667482,0.3834968716289105,0.45627791694133163,0.6374287878787879
HIGHEDWRNGA_W36,HIGHEDWRNG,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3196802697718669,0.261165046295158,0.00045250329701434095,0.0035911814526924566,0.0,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Unstable,Stable,Conservative,0.9307500000000001,0.13849999999999985,Caos Generativo,0.23364141414141404,0.0881902654867256,0.1465401948842875,0.21649570815450625,0.19521921749136906,0.07747997496871084
HIGHEDWRNGB_W36,HIGHEDWRNG,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2631419645260629,0.04116283144601533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Position_Bias,Robust,Stable,Conservative,0.7902499999999999,0.4195000000000001,Caos Generativo,1.1058164556962025,0.15025221238938036,0.3776916971916974,1.1428655913978496,0.507688940092166,0.13278320802005006
