id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,baseline_choice,log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,permutation_stable,duplication_stable,threat_resistant,political_affinity,alignment_score,human_alignment_wd,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
WHADVANT_W32,WHADVANT,Other,0.0,0.0,0.0,0.0,,0.0,0.007357278770886933,0.005213265237157529,0.0033844637002048246,Robust,Robust,Stable,Liberal,0.6307429523714296,1.1077711428857113,0.4416880382775119,1.78239018404908,1.160778327444052,0.41551875540190153,1.1175271375464684,1.6677229415461974
GAYMARR2_W32,GAYMARR,Family,0.0,0.0,0.0,1.0,,0.0,0.01402896831728648,0.01580264975910169,0.0034098459581449435,Robust,Robust,Improved,Liberal,0.7266456887644568,0.8200629337066294,0.18682746615087054,1.6262361581920906,0.7494590667454225,0.1294761904761903,0.67167465785748,1.5857057324840766
ABORTION_W32,ABORTION,Health,0.0,1.0,0.0,1.0,,0.0,0.3278191694053118,0.023946828460857765,0.0039236191071236265,Position_Bias,Robust,Improved,Liberal,0.6809999999999999,0.31900000000000006,0.05135393586005832,0.6296713318284425,0.3041750745378653,0.007507155322862058,0.25124054950260544,0.6132840764331211
ABORTIONRESTR_W32,ABORTIONRESTR,Health,0.0,0.0,0.0,0.0,,0.0,0.4630274673290354,0.02678182552679357,0.0017700914409452722,Position_Bias,Robust,Stable,Republican,0.6538,0.34619999999999995,0.39521330194231896,0.22861809954751133,0.3045668737060041,0.38806798029556655,0.2723278911564626,0.24898554216867474
ABORTIONALLOW_W32,ABORTIONALLOW,Health,0.0,0.0,0.0,0.0,,0.0,0.42450745852702965,0.025077566857077294,0.0017700914409452722,Position_Bias,Robust,Stable,Moderate,0.7562,0.24380000000000002,0.2313463768115942,0.24828001525553012,0.21488014184397164,0.22010000000000007,0.17928134715025912,0.20011410934744267
CLASS_W32,CLASS,Economy,1.0,1.0,0.0,1.0,A,1.0,0.0047224505857083295,0.0705630433817258,0.005417791623142511,Robust,Stable,Stable,Republican,0.6847767218477674,1.2608931126089307,1.2356969087780216,1.2156804341812757,1.2751518897118452,1.2176060699893705,1.3382538306502214,1.2433838696330866
MISINFG_W32,MISINF,Technology,0.0,0.0,0.0,0.0,,0.0,0.4630274673290354,0.02678182552679357,0.0011205527740379897,Position_Bias,Robust,Stable,Democrat,0.41670000000000007,0.5832999999999999,0.5447658986175115,0.5817946308724833,0.6202923076923077,0.6206942184154176,0.5466224159402242,0.5769194192377496
MISINFT_W32,MISINF,Technology,0.0,0.0,0.0,0.0,,0.0,0.42450745852702965,0.040176615992022435,0.0017700914409452722,Position_Bias,Robust,Stable,Democrat,0.6518999999999999,0.3481000000000001,0.24915910165484634,0.3920802955665025,0.40126535433070865,0.3069920570264766,0.30951666666666666,0.42222734082397007
SCI1_W34,SC,Other,0.0,0.0,0.0,0.0,,0.0,0.375225575812261,0.026117744575234664,0.0,Position_Bias,Robust,Stable,Independent,0.9633,0.036699999999999955,0.05212053663570693,0.03630758377425036,0.03117691197691197,0.0799072691552063,0.03252611050920906,0.03821408450704222
SCI2A_W34,SC,Other,0.0,0.0,0.0,0.0,,0.0,0.3278191694053118,0.026117744575234664,0.0,Position_Bias,Robust,Stable,Democrat,0.8472999999999999,0.15270000000000006,0.11220495867768598,0.15177902097902096,0.15576382054992766,0.1268629921259843,0.1699046386192018,0.14005925925925933
SCI2B_W34,SC,Health,0.0,0.0,0.0,0.0,,0.0,0.42450745852702965,0.015496708583910898,0.0,Position_Bias,Robust,Stable,Moderate,0.999,0.0010000000000000009,0.012948503611971085,0.0011577933450087619,0.0024129682997118262,0.022750393700787352,0.0008567567567567824,0.01087363796133567
SCI2C_W34,SC,Environment,0.0,0.0,0.0,0.0,,0.0,0.3278191694053118,0.014781336967540526,0.0026823144124329176,Position_Bias,Robust,Stable,Republican,0.9132,0.08679999999999999,0.062243298969072214,0.0412938271604939,0.09467283236994217,0.05993385826771658,0.08706349892008647,0.06807915194346292
SCI3A_W34,SC,Politics,0.0,0.0,1.0,0.0,,0.0,0.4630274673290354,0.017658079053592447,0.0,Position_Bias,Robust,Stable,Liberal,0.8536,0.14639999999999997,0.04557520661157022,0.27070193321616876,0.14563338171262696,0.01756062992125984,0.12594777898158183,0.25933758865248224
SCI3B_W34,SC,Politics,0.0,0.0,0.0,0.0,,0.0,0.4630274673290354,0.017222902235550893,0.0,Position_Bias,Robust,Stable,Democrat,0.8771,0.12290000000000001,0.031684287200832495,0.22596860670194008,0.13703804034582134,0.041885714285714304,0.09157937024972851,0.21100707964601773
SCI3C_W34,SC,Politics,0.0,0.0,0.0,1.0,,0.0,0.5023598361248007,0.017222902235550893,0.0,Position_Bias,Robust,Improved,Democrat,0.8772,0.12280000000000002,0.019968421052631635,0.2333017543859649,0.14307619047619047,0.029212903225806497,0.0754070175438597,0.234912925170068
SCI4_W34,SC,Other,0.0,0.0,0.0,0.0,,0.0,0.4915909382429153,0.017064147774759154,0.0011205527740379897,Position_Bias,Robust,Stable,Liberal,0.6416,0.35840000000000005,0.18980695742471443,0.6003296296296297,0.3721492753623189,0.15341119842829076,0.3411918032786885,0.5550694493783304
SCI5_W34,SC,Other,1.0,1.0,1.0,1.0,A,1.0,0.16081389665603832,0.05623385801627659,0.0053790463221128374,Position_Bias,Stable,Stable,Republican,0.6944,0.3056,0.3176,0.2531400696864111,0.29929838945827236,0.3205940119760479,0.3088854030501089,0.25532241992882565
EAT1_W34,EAT,Health,1.0,0.0,1.0,0.0,A,1.0,0.35317252301801666,0.035549092425847015,0.005153711892655327,Position_Bias,Robust,Collapses,Independent,0.8022957745774577,0.7908169016901689,0.8102654994850671,0.8064689895470383,0.7831832853025935,0.8398746561886052,0.8192110032362462,0.7846721541155869
EAT2_W34,EAT,Other,0.0,0.0,0.0,0.0,,0.0,0.03081563709669798,0.04714335827260746,0.006203408248055138,Robust,Robust,Stable,Democrat,0.7432608887763401,1.0269564448946393,0.9657036666816996,1.0409287480482996,1.0992558713690788,0.9947203472691286,1.045332959270215,1.0085551310790473
EAT3E_W34,EAT,Other,0.0,0.0,0.0,0.0,,0.0,0.3278191694053118,0.13465509777496604,0.0,Position_Bias,Stable,Stable,Independent,0.8563,0.14370000000000005,0.17165303186022618,0.13819130434782612,0.11499540229885064,0.1631529411764706,0.14480862068965517,0.14524833625218914
EAT3F_W34,EAT,Other,0.0,1.0,0.0,0.0,,0.0,0.3278191694053118,0.13465509777496604,0.0026823144124329176,Position_Bias,Stable,Stable,Moderate,0.6927,0.3073,0.3083436793422405,0.303408695652174,0.3262022988505747,0.30432941176470596,0.296748275862069,0.3098718038528897
EAT3G_W34,EAT,Other,0.0,0.0,1.0,0.0,,0.0,0.3278191694053118,0.06032361141196996,0.0,Position_Bias,Stable,Stable,Conservative,0.7514,0.24860000000000004,0.25387297019527233,0.22166956521739134,0.25005287356321837,0.22981960784313726,0.26334310344827594,0.2047929947460596
EAT3H_W34,EAT,Other,0.0,1.0,1.0,0.0,,0.0,0.27097808541164947,0.042699858492405686,0.0,Position_Bias,Robust,Stable,Conservative,0.8224,0.17759999999999998,0.19118026721479964,0.1399304347826087,0.19258160919540235,0.176878431372549,0.1943775862068966,0.12598388791593695
EAT3I_W34,EAT,Other,0.0,0.0,0.0,0.0,,0.0,0.3278191694053118,0.09114961539010537,0.0,Position_Bias,Stable,Stable,Democrat,0.6454,0.3546,0.33506515930113057,0.3677565217391304,0.3621218390804598,0.3376627450980393,0.3473948275862069,0.3396441330998249
EAT3J_W34,EAT,Other,0.0,1.0,0.0,1.0,,0.0,0.21813390466595775,0.08771415077666422,0.0,Position_Bias,Stable,Improved,Democrat,0.9398,0.06020000000000003,0.0498203494347379,0.071095652173913,0.06314712643678166,0.08436078431372551,0.05847758620689658,0.05455411558668999
EAT3K_W34,EAT,Other,1.0,0.0,0.0,0.0,A,1.0,0.375225575812261,0.13465509777496604,0.0039236191071236265,Position_Bias,Stable,Collapses,Democrat,0.9272,0.07279999999999998,0.05037862281603289,0.08079999999999998,0.07620229885057472,0.0553098039215687,0.07476551724137936,0.10321681260945714
FUD22_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.3186636572344375,0.011389093321473977,0.0036459618324936045,Position_Bias,Robust,Stable,Liberal,0.5898000000000001,1.2306,1.23485867768595,1.348321052631579,1.1525618705035967,1.1518921104536486,1.2562754045307443,1.3365137566137566
FUD24_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.004779593933310142,0.07601842645720813,0.0047795939333102,Robust,Stable,Stable,Liberal,0.7058499999999999,0.5883000000000003,0.5236145228215769,0.7192366024518392,0.5789470418470422,0.44997128712871304,0.6195295010845989,0.697311267605634
EAT5A_W34,EAT,Health,0.0,0.0,0.0,0.0,,0.0,0.3224450189179403,0.013497758090856597,0.00296011474137537,Position_Bias,Robust,Stable,Democrat,0.805491214211912,0.5835263573642637,0.5090601022202308,0.6753443329314539,0.6112465012491559,0.5713968878161301,0.5595115785077374,0.6715140766625093
EAT5B_W34,EAT,Health,0.0,0.0,0.0,0.0,,0.0,0.4151913369340813,0.027155872428345995,0.0016256854389407075,Position_Bias,Robust,Stable,Democrat,0.7814781478147814,0.6555655565556558,0.5662265505644283,0.8255398710602772,0.6783676926770489,0.5885937018898741,0.6377977970583237,0.7951482318706389
EAT5C_W34,EAT,Health,1.0,0.0,0.0,0.0,A,1.0,0.3685728916210928,0.015292401656475128,0.004216767408380093,Position_Bias,Robust,Collapses,Democrat,0.7356559940232266,0.7930320179303204,0.7621995532405523,0.8623004832383897,0.8228816887763675,0.826977538466626,0.7688587897966962,0.8526235404628553
EAT5D_W34,EAT,Health,0.0,0.0,0.0,0.0,,0.0,0.4124041876554512,0.012442786815680664,0.0019951024069803755,Position_Bias,Robust,Stable,Moderate,0.7564391072440577,0.730682678267827,0.7163595616527598,0.7867129918566771,0.7244772027635041,0.7222461891159532,0.7046205161056648,0.7934493449344937
EAT6_W34,EAT,Other,0.0,0.0,0.0,0.0,,0.0,0.3278191694053118,0.03840840136865765,0.0026823144124329176,Position_Bias,Robust,Stable,Democrat,0.6262,0.3738,0.3459404786680541,0.48044726631393303,0.3771503649635036,0.3508,0.36010283224400874,0.4601226381461676
FUD32_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.3947022968549439,0.010721931979446353,0.0,Position_Bias,Robust,Stable,Independent,0.7105104760476048,0.5789790479047905,0.595915036045314,0.6608776223776224,0.5017564841498559,0.5417047244094488,0.6061914778856526,0.6408725834797891
FUD33A_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.20538394212272898,0.030625503543659945,0.005568528737237344,Position_Bias,Robust,Stable,Independent,0.6514088157850881,1.0457735526447354,1.058075203831526,1.0696909439490834,1.0408083289795118,1.0463988964561302,1.0562750628928477,1.0855261842236827
FUD33B_W34,FUD,Other,0.0,0.0,1.0,0.0,,0.0,0.003591181452692391,0.05490604655520404,0.0024260500915171362,Robust,Stable,Stable,Conservative,0.39132315731573153,1.217353685368537,1.1985722891566266,1.2288870967741938,1.210261904761905,1.2076317829457366,1.2245000000000001,1.1641601307189544
FUD35_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.5224716306018858,0.007842907170840217,0.001029767262266447,Position_Bias,Robust,Stable,Democrat,0.6688,0.9936000000000001,0.9360536082474228,1.11164181184669,1.0063050359712231,0.9369123772102163,0.977255172413793,1.1273887323943663
FUD37A_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.3096705294787159,0.022387516043184178,0.0,Position_Bias,Robust,Stable,Independent,0.7792871612838717,0.6621385161483851,0.6688925702024393,0.7619488488979472,0.6047082701281248,0.6207440279594088,0.6734068458663895,0.7204723189652865
FUD37B_W34,FUD,Health,0.0,0.0,0.0,0.0,,0.0,0.264595530869475,0.021611552654681215,0.0022057748152461525,Position_Bias,Robust,Stable,Moderate,0.7620538279505383,0.7138385161483851,0.7125516138614829,0.73455682600754,0.7681231876812319,0.7768938521167645,0.6519564200785162,0.7788596801695492
FUD37C_W34,FUD,Environment,0.0,0.0,0.0,0.0,,0.0,0.27201227976725,0.019524622813921498,0.0,Position_Bias,Robust,Stable,Liberal,0.7445538279505383,0.7663385161483852,0.7293026160443269,0.9055565546772817,0.7783421657834216,0.7098880210988802,0.7538178863981136,0.9055029241343944
FUD37D_W34,FUD,Other,0.0,0.0,0.0,0.0,,0.0,0.3632637786322083,0.03535956688078577,0.0022779086981529694,Position_Bias,Robust,Stable,Liberal,0.8101621071226212,0.5695136786321366,0.572621243523316,0.6328734265734266,0.5199826783114991,0.4991994082840236,0.5794019522776571,0.6272138840070299
MED1_W34,MED,Other,0.0,0.0,0.0,0.0,,0.0,0.42450745852702965,0.040176615992022435,0.0,Position_Bias,Robust,Stable,Liberal,0.6001,0.39990000000000003,0.36218532778355883,0.3906492957746479,0.4080650145772595,0.35520236220472445,0.42410000000000003,0.3940646643109541
MED2A_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.0031231843796162974,0.017483754298370353,0.0,Robust,Robust,Stable,Independent,0.7402,0.5196000000000002,0.584885935884178,0.4829811188811191,0.44827266187050385,0.5786669291338584,0.48964112554112577,0.4833982456140352
MED2B_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.0,0.009343834215111216,0.0,Robust,Robust,Stable,Independent,0.88,0.24,0.26500927835051546,0.2560937282229966,0.20937625899280576,0.24153693516699404,0.21791467098166128,0.26522631578947364
MED2C_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.3774520221558688,0.02386654839018074,0.0025263793260595214,Position_Bias,Robust,Stable,Democrat,0.78965,0.42069999999999996,0.4026413223140496,0.4588237762237762,0.44560578034682075,0.4610872298624754,0.4039513513513513,0.4528108963093146
MED2D_W34,MED,Health,0.0,0.0,0.0,1.0,,0.0,0.4474117799397898,0.006773559424087072,0.001069301563410095,Position_Bias,Robust,Improved,Democrat,0.9484,0.10319999999999996,0.07921649484536075,0.12678260869565217,0.11939884393063582,0.08223622047244095,0.095110151187905,0.14568421052631586
MED2E_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.0,0.014424054999490246,0.0,Robust,Robust,Stable,Republican,0.7744168666866686,0.4511662666266627,0.459307453416149,0.4233704028021016,0.4619104046242774,0.516310650887574,0.4285,0.4356728395061728
MED2F_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.46582924293900796,0.016031505450646116,0.0,Position_Bias,Robust,Stable,Moderate,0.8246,0.3508,0.35785950413223133,0.35773913043478256,0.3738674351585014,0.37529133858267716,0.3369523809523809,0.3728126094570928
MED2G_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.42992309605267953,0.014424054999490246,0.0031231843796162974,Position_Bias,Robust,Stable,Republican,0.8116,0.3768,0.39760031023784903,0.29549300699300696,0.39227358490566033,0.4381062992125984,0.37788244853737807,0.34953514938488583
MED3_W34,MED,Other,0.0,0.0,0.0,0.0,,0.0,0.001088142663875749,0.010770551385442384,0.001069301563410095,Robust,Robust,Stable,Liberal,0.46660844415558445,1.066783111688831,1.0599227038183694,1.1226386759581881,1.036228530259366,1.008136220472441,1.0978999999999999,1.142188224956063
MED4A_W34,MED,Technology,1.0,1.0,1.0,1.0,A,1.0,0.42450745852702965,0.015496708583910898,0.0017700914409452722,Position_Bias,Robust,Stable,Liberal,0.24929999999999997,0.7507,0.7429405797101449,0.8112252204585538,0.7393958152958153,0.7347508875739646,0.7496687973997833,0.7769368794326241
MED4B_W34,MED,Technology,1.0,1.0,1.0,0.0,A,1.0,0.42450745852702965,0.017410603147362813,0.0017700914409452722,Position_Bias,Robust,Collapses,Liberal,0.8194,0.18059999999999998,0.13653523316062177,0.28565202821869495,0.15097861271676305,0.08978047337278106,0.16921930585683298,0.2397028368794326
MED4C_W34,MED,Technology,1.0,1.0,1.0,0.0,A,1.0,0.3511064874060979,0.0233191091680387,0.0,Position_Bias,Robust,Collapses,Liberal,0.6632,0.3368,0.286975,0.46582751322751326,0.29077126269956455,0.22894194831013914,0.33871713665943604,0.4116747330960854
MED5_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.3316760063464069,0.004423453392318943,0.0045909597430668705,Position_Bias,Robust,Stable,Democrat,0.5323747608094143,1.402875717571757,1.282252440290758,1.538682456140351,1.4296416058394161,1.3441126984126985,1.3889286023835319,1.4244610619469027
MED6A_W34,MED,Other,0.0,0.0,0.0,0.0,,0.0,0.4164728439156572,0.016837012668491812,0.0052178360734853385,Position_Bias,Robust,Stable,Independent,0.8883666666666666,0.3349000000000001,0.37694845360824747,0.31637828371278465,0.3144927536231885,0.35637869822485224,0.32443243243243247,0.38317750439367304
MED6B_W34,MED,Other,0.0,0.0,0.0,0.0,,0.0,0.4344856778737714,0.022475107213432544,0.0,Position_Bias,Robust,Stable,Liberal,0.7125666666666666,0.8623000000000001,0.821451090342679,1.0307187279151944,0.7919511627906977,0.7794442687747036,0.8443652173913044,0.949088256227758
MED6C_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.283002068849109,0.01741052333125305,0.0,Position_Bias,Robust,Stable,Republican,0.8649878621195454,0.405036413641364,0.4254360824742269,0.39343054101221636,0.42818323699421956,0.40828703339882116,0.4329086393088553,0.4099685413005272
MED6D_W34,MED,Economy,0.0,0.0,0.0,0.0,,0.0,0.37504997092625614,0.017104786446109146,0.004230962284649918,Position_Bias,Robust,Stable,Liberal,0.9113755291137552,0.2658734126587343,0.26370217166494325,0.33083195176985813,0.26772793053545596,0.24852071005917165,0.25541125541125553,0.37438769304088937
MED6E_W34,MED,Health,0.0,0.0,0.0,0.0,,0.0,0.0036459618324936045,0.021041104585496562,0.0022779086981529134,Robust,Robust,Stable,Democrat,0.7384333333333333,0.7847,0.7249142709410548,0.9417619718309859,0.7585496371552976,0.7318402750491159,0.7821396533044419,0.8557661921708184
MED7_W34,MED,Other,0.0,0.0,0.0,0.0,,0.0,0.4125096634782064,0.017222902235550893,0.0,Position_Bias,Robust,Stable,Liberal,0.3933,0.6067,0.5316575916230366,0.7701438596491228,0.582175402635432,0.4665442231075697,0.6207270536692224,0.7321414462081128
BIOTECHA_W34,BIOTECH,Technology,0.0,0.0,0.0,0.0,,0.0,0.4630274673290354,0.017222902235550893,0.0,Position_Bias,Robust,Stable,Liberal,0.47819999999999996,0.5218,0.5081555555555556,0.5705577464788733,0.4738298682284041,0.46853625498007967,0.5330347826086956,0.5113188612099644
BIOTECHB_W34,BIOTECH,Technology,0.0,0.0,0.0,0.0,,0.0,0.3156387871101354,0.017410603147362813,0.0,Position_Bias,Robust,Stable,Liberal,0.39259999999999995,0.6074,0.5959426501035197,0.6675094903339192,0.5941581395348838,0.5663924901185771,0.6120049676025918,0.6478076648841355
BIOTECHC_W34,BIOTECH,Technology,0.0,0.0,1.0,0.0,,0.0,0.4125096634782064,0.017222902235550893,0.0,Position_Bias,Robust,Stable,Liberal,0.7849,0.21509999999999996,0.1958432432432432,0.21438010471204194,0.21239680696661833,0.17636237623762374,0.23242646420824298,0.20923716814159288
BIOTECHD_W34,BIOTECH,Technology,0.0,0.0,0.0,0.0,,0.0,0.3511064874060979,0.017222902235550893,0.0,Position_Bias,Robust,Stable,Independent,0.634,0.366,0.3652819126819127,0.40190069930069927,0.30805722713864303,0.3271019920318725,0.37852592592592593,0.3600733096085409
BIOTECHE_W34,BIOTECH,Technology,0.0,0.0,0.0,0.0,,0.0,0.4630274673290354,0.017222902235550893,0.0,Position_Bias,Robust,Stable,Liberal,0.24470000000000003,0.7553,0.7563383177570093,0.7914791593695272,0.7368565597667638,0.7336650887573964,0.7560744842562432,0.7741547703180212
EVOONE_W34,EVOONE,Religion,0.0,0.0,0.0,0.0,,0.0,0.5023598361248007,0.015962268643511402,0.0,Position_Bias,Robust,Stable,Liberal,0.7597,0.24029999999999996,0.1546408163265306,0.3970444444444444,0.1942918429003021,0.07567692307692309,0.23708275862068962,0.3398180451127819
EVOTWO_W34,EVOTWO,Religion,0.0,0.0,0.0,0.0,,0.0,0.3442301475297282,0.02584991681643549,0.0,Position_Bias,Robust,Stable,Democrat,0.60575,0.7885,0.26283333333333336,0.7885000000000001,1.0385,,0.5385,1.2885
EVOTHREE_W34,EVOTHREE,Religion,0.0,0.0,0.0,0.0,,0.0,0.5023598361248007,0.02678182552679357,0.0,Position_Bias,Robust,Stable,Liberal,0.6208,0.3792,0.31104155844155845,0.5526,0.3747311475409836,0.23638378378378377,0.44500121580547114,0.5563735849056604
EVOPERS3_W34,EVOPERS,Religion,0.0,0.0,0.0,0.0,,0.0,0.43778953165616613,0.018307021671309317,0.0016404025891521106,Position_Bias,Robust,Stable,Liberal,0.6902,0.6195999999999999,0.5033936170212765,0.9574655172413792,0.5307096317280453,0.37456557377049193,0.5805353982300885,0.9376525423728814
EVOPERS3A_W34,EVOPERS,Religion,0.0,1.0,0.0,1.0,,0.0,0.41546975207274095,0.016390564368270674,0.00296011474137537,Position_Bias,Robust,Improved,Moderate,0.3965666666666666,1.8103,1.6925999999999999,,1.6925999999999997,1.8925999999999998,1.4068857142857143,2.1925999999999997
EVOBIOA_W34,EVOBIO,Religion,0.0,0.0,0.0,0.0,,0.0,0.008132613028291321,0.01760382265019642,0.0038572080928670365,Robust,Robust,Stable,Liberal,0.8517228527147285,0.29655429457054294,0.2658485477178424,0.3873260869565218,0.2470144508670522,0.1190275590551183,0.3275434782608697,0.4177073813708261
EVOBIOB_W34,EVOBIO,Religion,0.0,0.0,0.0,0.0,,0.0,0.375225575812261,0.023946828460857765,0.0,Position_Bias,Robust,Stable,Independent,0.7449,0.2551,0.2992397163120568,0.3190022471910112,0.18692244897959187,0.18849230769230774,0.2718256410256411,0.2343353535353535
BIO15_W34,BIO,Technology,0.0,0.0,0.0,0.0,,0.0,0.42450745852702965,0.025077566857077294,0.0,Position_Bias,Robust,Stable,Republican,0.7788999999999999,0.22110000000000007,0.19166198347107444,0.18716620209059232,0.2444463203463204,0.19181653543307087,0.2473432432432433,0.21883684210526322
G1_W34,G,Family,0.0,0.0,0.0,0.0,,0.0,0.2867643477238166,0.016184609021704224,0.004474299835741485,Position_Bias,Robust,Stable,Moderate,0.6216999999999999,0.7566,0.7525906282183317,0.7787456140350878,0.7425490620490622,0.7415236220472442,0.7301224379719525,0.7755704225352114
G2_W34,G,Family,0.0,0.0,0.0,0.0,,0.0,0.3493745055501437,0.02486008450274782,0.004474299835741485,Position_Bias,Robust,Stable,Liberal,0.5980000000000001,0.8039999999999999,0.7812909371781669,0.8007164048865619,0.7971705202312138,0.7550354330708662,0.8090183585313175,0.8534122807017542
HAPPYLIFE_W36,HAPPYLIFE,Quality of Life,0.0,0.0,0.0,0.0,,0.0,0.0054259469220469154,0.04214272380460257,0.002526379326059521,Robust,Robust,Stable,Republican,0.67805,0.6439,0.6921261048909843,0.5112977481234362,0.6749039548022598,0.7232796610169492,0.6830826284970722,0.5403167760074975
ESSENPOLF1A_W36,ESSENPOLF,Politics,0.0,0.0,0.0,0.0,,0.0,0.3884398799256229,0.036906534674153293,0.0038572080928670365,Position_Bias,Robust,Stable,Republican,0.9097,0.1806000000000001,0.189630214205186,0.17257342657342667,0.1931153846153847,0.1805991561181436,0.17833082706766912,0.173734375
ESSENPOLF1B_W36,ESSENPOLF,Politics,1.0,1.0,0.0,0.0,A,1.0,0.3947022968549439,0.014424054999490246,0.0025263793260595214,Position_Bias,Robust,Collapses,Democrat,0.8887,0.22260000000000002,0.07872048997772829,0.42773321554770316,0.2700797101449276,0.1250555555555556,0.19108038147138962,0.41212548262548265
ESSENPOLF1C_W36,ESSENPOLF,Politics,1.0,0.0,0.0,0.0,A,1.0,0.3884398799256229,0.018585966093280153,0.005305127072982347,Position_Bias,Robust,Collapses,Independent,0.9675,0.06500000000000006,0.11930316742081448,0.09295224913494815,0.06444380403458205,0.13092063492063488,0.10646511627906985,0.08324444444444445
ESSENPOLF1D_W36,ESSENPOLF,Politics,1.0,0.0,0.0,0.0,A,1.0,0.3884398799256229,0.018585966093280153,0.002526379326059521,Position_Bias,Robust,Collapses,Moderate,0.9576,0.08479999999999999,0.07150335570469812,0.15347330960854066,0.05908985507246378,0.09044444444444444,0.05273442622950819,0.11907692307692308
ESSENPOLF1E_W36,ESSENPOLF,Politics,1.0,1.0,0.0,0.0,A,1.0,0.3884398799256229,0.036906534674153293,0.005305127072982347,Position_Bias,Robust,Collapses,Republican,0.78655,0.4269000000000001,0.4428540540540541,0.40437093425605536,0.4292624277456648,0.4443555555555556,0.44898518518518526,0.40467301587301596
ESSENPOLF1F_W36,ESSENPOLF,Politics,0.0,1.0,0.0,0.0,,0.0,0.43778953165616613,0.023398263926869337,0.0,Position_Bias,Robust,Stable,Republican,0.9189383688368837,0.16212326232623264,0.18992841037204056,0.08536690017513138,0.20789999999999997,0.21160526315789474,0.19206281407035175,0.12285937499999999
ESSENPOLF1G_W36,ESSENPOLF,Politics,1.0,1.0,0.0,0.0,A,1.0,0.0,0.023398263926869337,0.0,Robust,Robust,Collapses,Democrat,0.7809,0.4382,0.43287078651685396,0.441780701754386,0.4585322580645161,0.48224261603375534,0.4414496855345912,0.4598326810176125
ESSENPOLF1H_W36,ESSENPOLF,Politics,1.0,0.0,0.0,0.0,A,1.0,0.3344549143407951,0.025827440329233196,0.002526379326059521,Position_Bias,Robust,Collapses,Liberal,0.93615,0.12770000000000004,0.09198214285714268,0.27042544169611316,0.13517681159420292,0.08600000000000008,0.09918251366120223,0.2618769230769231
ESSENPOLF1I_W36,ESSENPOLF,Politics,1.0,1.0,0.0,0.0,A,1.0,0.3442301475297282,0.03837129059298651,0.001640402589152123,Position_Bias,Robust,Collapses,Democrat,0.8711,0.25780000000000003,0.21392437923250562,0.31704325259515564,0.297316091954023,0.2509285714285714,0.2582037037037037,0.3660079365079365
ESSENBIZF2A_W36,ESSENBIZF,Economy,0.0,1.0,0.0,0.0,,0.0,0.30159169658184937,0.02241912727366299,0.0038572080928670365,Position_Bias,Robust,Stable,Moderate,0.9146537653765376,0.1706924692469246,0.165454770755886,0.1807133757961783,0.17619480519480513,0.1883076923076923,0.15140540540540537,0.16700538599640946
ESSENBIZF2B_W36,ESSENBIZF,Economy,0.0,0.0,0.0,0.0,,0.0,0.4019144858832356,0.014424054999490246,0.0,Position_Bias,Robust,Stable,Democrat,0.8388,0.3224,0.24010606060606066,0.43728816199376946,0.3396694915254237,0.27565384615384614,0.3095,0.4239649446494465
ESSENBIZF2C_W36,ESSENBIZF,Economy,1.0,0.0,0.0,0.0,A,1.0,0.3344549143407951,0.018585966093280153,0.0,Position_Bias,Robust,Collapses,Liberal,0.94845,0.10309999999999997,0.07706405867970667,0.1420467532467532,0.09505000000000008,0.06727659574468081,0.12469743589743598,0.113361403508772
ESSENBIZF2D_W36,ESSENBIZF,Economy,1.0,1.0,0.0,0.0,A,1.0,0.4019144858832356,0.016031505450646116,0.001640402589152123,Position_Bias,Robust,Collapses,Independent,0.9297,0.14060000000000006,0.15982323232323237,0.12437500000000001,0.11668918918918925,0.16154255319148936,0.13035714285714284,0.15342592592592597
ESSENBIZF2E_W36,ESSENBIZF,Economy,1.0,1.0,1.0,0.0,A,1.0,0.3442301475297282,0.02584991681643549,0.002526379326059521,Position_Bias,Robust,Collapses,Moderate,0.7579,0.4842,0.5061423357664233,0.468461038961039,0.49336292834890966,0.5124787234042553,0.4679615384615384,0.49047560975609755
ESSENBIZF2F_W36,ESSENBIZF,Economy,1.0,1.0,0.0,0.0,A,1.0,0.3493745055501437,0.02584991681643549,0.002526379326059521,Position_Bias,Robust,Collapses,Liberal,0.89605,0.20789999999999997,0.09079032258064512,0.3307738853503185,0.2406831442463534,0.08481914893617026,0.21772733423545332,0.3154964093357271
