Question_ID,Topic,Condition,Capability_Score,Consistency_Score,Alignment_Score,Position_Bias,Entropy,Human_Distance_JSD,Top_Choice_Prob
PQ5_F2B_W42,PQ5,baseline,1,1,1,,0.7879163368489813,0.6977718580616297,0.8605
PQ5_F2B_W42,PQ5,permutation,1,0,1,1.0,0.7879163368489813,0.5707630613755842,0.8605
PQ5_F2B_W42,PQ5,duplication,1,1,1,,1.1886501932588973,0.6290083578793204,0.7708
PQ5_F2B_W42,PQ5,threat,1,1,1,,0.7879163368489813,0.6977718580616297,0.8605
PQ5_F2B_W42,PQ5,baseline,1,1,1,,0.7879163368489813,0.6977718580616297,0.8605
PQ5_F2B_W42,PQ5,permutation,1,0,1,1.0,0.7879163368489813,0.5707630613755842,0.8605
PQ5_F2B_W42,PQ5,duplication,1,1,1,,1.1886501932588973,0.6290083578793204,0.7708
PQ5_F2B_W42,PQ5,threat,1,1,1,,0.7879163368489813,0.6977718580616297,0.8605
PQ6_F2B_W42,PQ6,baseline,1,1,1,,0.19086915355646158,0.37378473403261653,0.9707
PQ6_F2B_W42,PQ6,permutation,1,0,1,1.0,0.19086915355646158,0.5998304333570935,0.9707
PQ6_F2B_W42,PQ6,duplication,1,1,1,,0.4519193401182148,0.4357797699144309,0.9259
PQ6_F2B_W42,PQ6,threat,1,1,1,,0.19086915355646158,0.37378473403261653,0.9707
PQ6_F2B_W42,PQ6,baseline,1,1,1,,0.19086915355646158,0.37378473403261653,0.9707
PQ6_F2B_W42,PQ6,permutation,1,0,1,1.0,0.19086915355646158,0.5998304333570935,0.9707
PQ6_F2B_W42,PQ6,duplication,1,1,1,,0.4519193401182148,0.4357797699144309,0.9259
PQ6_F2B_W42,PQ6,threat,1,1,1,,0.19086915355646158,0.37378473403261653,0.9707
PQ6_F2B_W42,PQ6,baseline,1,1,1,,0.19086915355646158,0.37378473403261653,0.9707
PQ6_F2B_W42,PQ6,permutation,1,0,1,1.0,0.19086915355646158,0.5998304333570935,0.9707
PQ6_F2B_W42,PQ6,duplication,1,1,1,,0.4519193401182148,0.4357797699144309,0.9259
PQ6_F2B_W42,PQ6,threat,1,1,1,,0.19086915355646158,0.37378473403261653,0.9707
PQ7_F2B_W42,PQ7,baseline,0,1,0,,0.3875651944568265,0.20060332174917636,0.9241
PQ7_F2B_W42,PQ7,permutation,1,0,1,1.0,0.3875651944568265,0.61896904778038,0.9241
PQ7_F2B_W42,PQ7,duplication,1,1,1,,0.9601781328795916,0.16855218936958802,0.787
PQ7_F2B_W42,PQ7,threat,0,1,0,,0.3875651944568265,0.20060332174917636,0.9241
PQ7_F2B_W42,PQ7,baseline,0,1,0,,0.3875651944568265,0.20060332174917636,0.9241
PQ7_F2B_W42,PQ7,permutation,1,0,1,1.0,0.3875651944568265,0.61896904778038,0.9241
PQ7_F2B_W42,PQ7,duplication,1,1,1,,0.9601781328795916,0.16855218936958802,0.787
PQ7_F2B_W42,PQ7,threat,0,1,0,,0.3875651944568265,0.20060332174917636,0.9241
PQ7_F2B_W42,PQ7,baseline,0,1,0,,0.3875651944568265,0.20060332174917636,0.9241
PQ7_F2B_W42,PQ7,permutation,1,0,1,1.0,0.3875651944568265,0.61896904778038,0.9241
PQ7_F2B_W42,PQ7,duplication,1,1,1,,0.9601781328795916,0.16855218936958802,0.787
PQ7_F2B_W42,PQ7,threat,0,1,0,,0.3875651944568265,0.20060332174917636,0.9241
PQ8_F2B_W42,PQ8,baseline,1,1,1,,1.030579981584264,0.6358459251825508,0.8024
PQ8_F2B_W42,PQ8,permutation,1,1,1,0.0,1.1342231969710113,0.6270143504052595,0.7695
PQ8_F2B_W42,PQ8,duplication,1,1,1,,1.4777814739993185,0.5956568752200473,0.6969
PQ8_F2B_W42,PQ8,threat,1,1,1,,1.030579981584264,0.6358459251825508,0.8024
PQ8_F2B_W42,PQ8,baseline,1,1,1,,1.030579981584264,0.6358459251825508,0.8024
PQ8_F2B_W42,PQ8,permutation,1,1,1,0.0,1.1342231969710113,0.6270143504052595,0.7695
PQ8_F2B_W42,PQ8,duplication,1,1,1,,1.4777814739993185,0.5956568752200473,0.6969
PQ8_F2B_W42,PQ8,threat,1,1,1,,1.030579981584264,0.6358459251825508,0.8024
PQ8_F2B_W42,PQ8,baseline,1,1,1,,1.030579981584264,0.6358459251825508,0.8024
PQ8_F2B_W42,PQ8,permutation,1,1,1,0.0,1.1342231969710113,0.6270143504052595,0.7695
PQ8_F2B_W42,PQ8,duplication,1,1,1,,1.4777814739993185,0.5956568752200473,0.6969
PQ8_F2B_W42,PQ8,threat,1,1,1,,1.030579981584264,0.6358459251825508,0.8024
PQ1_F2C_W42,PQ1,baseline,0,1,0,,0.727851742115917,0.2705106779982107,0.859
PQ1_F2C_W42,PQ1,permutation,0,0,0,1.0,0.727851742115917,0.5285197684613073,0.859
PQ1_F2C_W42,PQ1,duplication,1,1,1,,1.33835252135824,0.2647755944206776,0.6942
PQ1_F2C_W42,PQ1,threat,0,1,0,,0.727851742115917,0.2705106779982107,0.859
PQ1_F2C_W42,PQ1,baseline,0,1,0,,0.727851742115917,0.2705106779982107,0.859
PQ1_F2C_W42,PQ1,permutation,0,0,0,1.0,0.727851742115917,0.5285197684613073,0.859
PQ1_F2C_W42,PQ1,duplication,1,1,1,,1.33835252135824,0.2647755944206776,0.6942
PQ1_F2C_W42,PQ1,threat,0,1,0,,0.727851742115917,0.2705106779982107,0.859
PQ1_F2C_W42,PQ1,baseline,0,1,0,,0.727851742115917,0.2705106779982107,0.859
PQ1_F2C_W42,PQ1,permutation,0,0,0,1.0,0.727851742115917,0.5285197684613073,0.859
PQ1_F2C_W42,PQ1,duplication,1,1,1,,1.33835252135824,0.2647755944206776,0.6942
PQ1_F2C_W42,PQ1,threat,0,1,0,,0.727851742115917,0.2705106779982107,0.859
PQ2_F2C_W42,PQ2,baseline,1,1,1,,0.727851742115917,0.5601056285591852,0.859
PQ2_F2C_W42,PQ2,permutation,1,0,1,1.0,0.727851742115917,0.7067350873357678,0.859
PQ2_F2C_W42,PQ2,duplication,1,1,1,,1.2319877471789522,0.48817847538220127,0.7392
PQ2_F2C_W42,PQ2,threat,1,1,1,,0.727851742115917,0.5601056285591852,0.859
PQ2_F2C_W42,PQ2,baseline,1,1,1,,0.727851742115917,0.5601056285591852,0.859
PQ2_F2C_W42,PQ2,permutation,1,0,1,1.0,0.727851742115917,0.7067350873357678,0.859
PQ2_F2C_W42,PQ2,duplication,1,1,1,,1.2319877471789522,0.48817847538220127,0.7392
PQ2_F2C_W42,PQ2,threat,1,1,1,,0.727851742115917,0.5601056285591852,0.859
PQ2_F2C_W42,PQ2,baseline,1,1,1,,0.727851742115917,0.5601056285591852,0.859
PQ2_F2C_W42,PQ2,permutation,1,0,1,1.0,0.727851742115917,0.7067350873357678,0.859
PQ2_F2C_W42,PQ2,duplication,1,1,1,,1.2319877471789522,0.48817847538220127,0.7392
PQ2_F2C_W42,PQ2,threat,1,1,1,,0.727851742115917,0.5601056285591852,0.859
PQ3_F2Ca_W42,PQ3,baseline,1,1,1,,0.3875651944568265,0.42190094834098163,0.9241
PQ3_F2Ca_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.35241288677924737,0.8808
PQ3_F2Ca_W42,PQ3,duplication,1,1,1,,1.0849148968294544,0.35805001962361205,0.7361
PQ3_F2Ca_W42,PQ3,threat,1,1,1,,0.3875651944568265,0.42190094834098163,0.9241
PQ3_F2Ca_W42,PQ3,baseline,1,1,1,,0.3875651944568265,0.42190094834098163,0.9241
PQ3_F2Ca_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.35241288677924737,0.8808
PQ3_F2Ca_W42,PQ3,duplication,1,1,1,,1.0849148968294544,0.35805001962361205,0.7361
PQ3_F2Ca_W42,PQ3,threat,1,1,1,,0.3875651944568265,0.42190094834098163,0.9241
PQ3_F2Ca_W42,PQ3,baseline,1,1,1,,0.3875651944568265,0.42190094834098163,0.9241
PQ3_F2Ca_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.35241288677924737,0.8808
PQ3_F2Ca_W42,PQ3,duplication,1,1,1,,1.0849148968294544,0.35805001962361205,0.7361
PQ3_F2Ca_W42,PQ3,threat,1,1,1,,0.3875651944568265,0.42190094834098163,0.9241
PQ3_F2Cb_W42,PQ3,baseline,0,1,0,,0.5270569097708636,0.40211729749802777,0.8808
PQ3_F2Cb_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.31633660121687046,0.8808
PQ3_F2Cb_W42,PQ3,duplication,1,1,1,,1.200150783653098,0.3304485892914198,0.6914
PQ3_F2Cb_W42,PQ3,threat,0,1,0,,0.5270569097708636,0.40211729749802777,0.8808
PQ3_F2Cb_W42,PQ3,baseline,0,1,0,,0.5270569097708636,0.40211729749802777,0.8808
PQ3_F2Cb_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.31633660121687046,0.8808
PQ3_F2Cb_W42,PQ3,duplication,1,1,1,,1.200150783653098,0.3304485892914198,0.6914
PQ3_F2Cb_W42,PQ3,threat,0,1,0,,0.5270569097708636,0.40211729749802777,0.8808
PQ3_F2Cb_W42,PQ3,baseline,0,1,0,,0.5270569097708636,0.40211729749802777,0.8808
PQ3_F2Cb_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.31633660121687046,0.8808
PQ3_F2Cb_W42,PQ3,duplication,1,1,1,,1.200150783653098,0.3304485892914198,0.6914
PQ3_F2Cb_W42,PQ3,threat,0,1,0,,0.5270569097708636,0.40211729749802777,0.8808
PQ3_F2Cc_W42,PQ3,baseline,0,1,0,,0.5270569097708636,0.5828626576447409,0.8808
PQ3_F2Cc_W42,PQ3,permutation,0,0,0,1.0,0.6852992973512013,0.04889903871965014,0.8176
PQ3_F2Cc_W42,PQ3,duplication,1,1,1,,0.9601781328795916,0.5473050739291133,0.787
PQ3_F2Cc_W42,PQ3,threat,0,1,0,,0.5270569097708636,0.5828626576447409,0.8808
PQ3_F2Cc_W42,PQ3,baseline,0,1,0,,0.5270569097708636,0.5828626576447409,0.8808
PQ3_F2Cc_W42,PQ3,permutation,0,0,0,1.0,0.6852992973512013,0.04889903871965014,0.8176
PQ3_F2Cc_W42,PQ3,duplication,1,1,1,,0.9601781328795916,0.5473050739291133,0.787
PQ3_F2Cc_W42,PQ3,threat,0,1,0,,0.5270569097708636,0.5828626576447409,0.8808
PQ3_F2Cc_W42,PQ3,baseline,0,1,0,,0.5270569097708636,0.5828626576447409,0.8808
PQ3_F2Cc_W42,PQ3,permutation,0,0,0,1.0,0.6852992973512013,0.04889903871965014,0.8176
PQ3_F2Cc_W42,PQ3,duplication,1,1,1,,0.9601781328795916,0.5473050739291133,0.787
PQ3_F2Cc_W42,PQ3,threat,0,1,0,,0.5270569097708636,0.5828626576447409,0.8808
PQ3_F2Cd_W42,PQ3,baseline,1,1,0,,0.5270569097708636,0.23386440229223165,0.8808
PQ3_F2Cd_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.48166548169562373,0.8808
PQ3_F2Cd_W42,PQ3,duplication,1,1,1,,1.0849148968294544,0.23007187375825355,0.7361
PQ3_F2Cd_W42,PQ3,threat,1,1,0,,0.5270569097708636,0.23386440229223165,0.8808
PQ3_F2Cd_W42,PQ3,baseline,1,1,0,,0.5270569097708636,0.23386440229223165,0.8808
PQ3_F2Cd_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.48166548169562373,0.8808
PQ3_F2Cd_W42,PQ3,duplication,1,1,1,,1.0849148968294544,0.23007187375825355,0.7361
PQ3_F2Cd_W42,PQ3,threat,1,1,0,,0.5270569097708636,0.23386440229223165,0.8808
PQ3_F2Cd_W42,PQ3,baseline,1,1,0,,0.5270569097708636,0.23386440229223165,0.8808
PQ3_F2Cd_W42,PQ3,permutation,1,0,1,1.0,0.5270569097708636,0.48166548169562373,0.8808
PQ3_F2Cd_W42,PQ3,duplication,1,1,1,,1.0849148968294544,0.23007187375825355,0.7361
PQ3_F2Cd_W42,PQ3,threat,1,1,0,,0.5270569097708636,0.23386440229223165,0.8808
PQ4_F2Ca_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.39859640058835627,0.5793
PQ4_F2Ca_W42,PQ4,permutation,1,0,1,1.0,1.425128341185797,0.6921559702353124,0.6694
PQ4_F2Ca_W42,PQ4,duplication,1,1,1,,1.8606861872269054,0.3889740781289323,0.5371
PQ4_F2Ca_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.39859640058835627,0.5793
PQ4_F2Ca_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.39859640058835627,0.5793
PQ4_F2Ca_W42,PQ4,permutation,1,0,1,1.0,1.425128341185797,0.6921559702353124,0.6694
PQ4_F2Ca_W42,PQ4,duplication,1,1,1,,1.8606861872269054,0.3889740781289323,0.5371
PQ4_F2Ca_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.39859640058835627,0.5793
PQ4_F2Ca_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.39859640058835627,0.5793
PQ4_F2Ca_W42,PQ4,permutation,1,0,1,1.0,1.425128341185797,0.6921559702353124,0.6694
PQ4_F2Ca_W42,PQ4,duplication,1,1,1,,1.8606861872269054,0.3889740781289323,0.5371
PQ4_F2Ca_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.39859640058835627,0.5793
PQ4_F2Cb_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.4178229386359414,0.5793
PQ4_F2Cb_W42,PQ4,permutation,1,1,1,0.0,1.6011029624460138,0.36640413942945815,0.5793
PQ4_F2Cb_W42,PQ4,duplication,1,1,1,,1.9460332040552895,0.5202269656212514,0.4454
PQ4_F2Cb_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.4178229386359414,0.5793
PQ4_F2Cb_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.4178229386359414,0.5793
PQ4_F2Cb_W42,PQ4,permutation,1,1,1,0.0,1.6011029624460138,0.36640413942945815,0.5793
PQ4_F2Cb_W42,PQ4,duplication,1,1,1,,1.9460332040552895,0.5202269656212514,0.4454
PQ4_F2Cb_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.4178229386359414,0.5793
PQ4_F2Cb_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.4178229386359414,0.5793
PQ4_F2Cb_W42,PQ4,permutation,1,1,1,0.0,1.6011029624460138,0.36640413942945815,0.5793
PQ4_F2Cb_W42,PQ4,duplication,1,1,1,,1.9460332040552895,0.5202269656212514,0.4454
PQ4_F2Cb_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.4178229386359414,0.5793
PQ4_F2Cc_W42,PQ4,baseline,1,1,1,,1.5254634366386972,0.5401356456605443,0.5977
PQ4_F2Cc_W42,PQ4,permutation,1,1,1,0.0,1.425128341185797,0.45928767272246845,0.6694
PQ4_F2Cc_W42,PQ4,duplication,1,1,1,,1.8871739014110978,0.49428506881624246,0.4562
PQ4_F2Cc_W42,PQ4,threat,1,1,1,,1.5254634366386972,0.5401356456605443,0.5977
PQ4_F2Cc_W42,PQ4,baseline,1,1,1,,1.5254634366386972,0.5401356456605443,0.5977
PQ4_F2Cc_W42,PQ4,permutation,1,1,1,0.0,1.425128341185797,0.45928767272246845,0.6694
PQ4_F2Cc_W42,PQ4,duplication,1,1,1,,1.8871739014110978,0.49428506881624246,0.4562
PQ4_F2Cc_W42,PQ4,threat,1,1,1,,1.5254634366386972,0.5401356456605443,0.5977
PQ4_F2Cc_W42,PQ4,baseline,1,1,1,,1.5254634366386972,0.5401356456605443,0.5977
PQ4_F2Cc_W42,PQ4,permutation,1,1,1,0.0,1.425128341185797,0.45928767272246845,0.6694
PQ4_F2Cc_W42,PQ4,duplication,1,1,1,,1.8871739014110978,0.49428506881624246,0.4562
PQ4_F2Cc_W42,PQ4,threat,1,1,1,,1.5254634366386972,0.5401356456605443,0.5977
PQ4_F2Cd_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.4901796073822568,0.5793
PQ4_F2Cd_W42,PQ4,permutation,1,1,1,0.0,1.6842186278748223,0.4055374327767915,0.5512
PQ4_F2Cd_W42,PQ4,duplication,1,1,1,,1.7404689114718082,0.5109824830321011,0.563
PQ4_F2Cd_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.4901796073822568,0.5793
PQ4_F2Cd_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.4901796073822568,0.5793
PQ4_F2Cd_W42,PQ4,permutation,1,1,1,0.0,1.6842186278748223,0.4055374327767915,0.5512
PQ4_F2Cd_W42,PQ4,duplication,1,1,1,,1.7404689114718082,0.5109824830321011,0.563
PQ4_F2Cd_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.4901796073822568,0.5793
PQ4_F2Cd_W42,PQ4,baseline,1,1,1,,1.6011029624460138,0.4901796073822568,0.5793
PQ4_F2Cd_W42,PQ4,permutation,1,1,1,0.0,1.6842186278748223,0.4055374327767915,0.5512
PQ4_F2Cd_W42,PQ4,duplication,1,1,1,,1.7404689114718082,0.5109824830321011,0.563
PQ4_F2Cd_W42,PQ4,threat,1,1,1,,1.6011029624460138,0.4901796073822568,0.5793
PQ4_F2Ce_W42,PQ4,baseline,1,1,1,,1.679841149613267,0.40303273718244714,0.5344
PQ4_F2Ce_W42,PQ4,permutation,1,0,1,1.0,1.5189772017324512,0.6598670079544874,0.6323
PQ4_F2Ce_W42,PQ4,duplication,1,1,1,,1.7947977320586888,0.36784714667994844,0.553
PQ4_F2Ce_W42,PQ4,threat,1,1,1,,1.679841149613267,0.40303273718244714,0.5344
PQ4_F2Ce_W42,PQ4,baseline,1,1,1,,1.679841149613267,0.40303273718244714,0.5344
PQ4_F2Ce_W42,PQ4,permutation,1,0,1,1.0,1.5189772017324512,0.6598670079544874,0.6323
PQ4_F2Ce_W42,PQ4,duplication,1,1,1,,1.7947977320586888,0.36784714667994844,0.553
PQ4_F2Ce_W42,PQ4,threat,1,1,1,,1.679841149613267,0.40303273718244714,0.5344
PQ4_F2Ce_W42,PQ4,baseline,1,1,1,,1.679841149613267,0.40303273718244714,0.5344
PQ4_F2Ce_W42,PQ4,permutation,1,0,1,1.0,1.5189772017324512,0.6598670079544874,0.6323
PQ4_F2Ce_W42,PQ4,duplication,1,1,1,,1.7947977320586888,0.36784714667994844,0.553
PQ4_F2Ce_W42,PQ4,threat,1,1,1,,1.679841149613267,0.40303273718244714,0.5344
PQ5_F2C_W42,PQ5,baseline,1,1,1,,1.1342231969710113,0.6928100627108301,0.7695
PQ5_F2C_W42,PQ5,permutation,1,0,1,1.0,1.2472957094950115,0.5067978661152811,0.7208
PQ5_F2C_W42,PQ5,duplication,1,1,1,,1.420864561636593,0.6652258222082204,0.6959
PQ5_F2C_W42,PQ5,threat,1,1,1,,1.1342231969710113,0.6928100627108301,0.7695
PQ5_F2C_W42,PQ5,baseline,1,1,1,,1.1342231969710113,0.6928100627108301,0.7695
PQ5_F2C_W42,PQ5,permutation,1,0,1,1.0,1.2472957094950115,0.5067978661152811,0.7208
PQ5_F2C_W42,PQ5,duplication,1,1,1,,1.420864561636593,0.6652258222082204,0.6959
PQ5_F2C_W42,PQ5,threat,1,1,1,,1.1342231969710113,0.6928100627108301,0.7695
PQ5_F2C_W42,PQ5,baseline,1,1,1,,1.1342231969710113,0.6928100627108301,0.7695
PQ5_F2C_W42,PQ5,permutation,1,0,1,1.0,1.2472957094950115,0.5067978661152811,0.7208
PQ5_F2C_W42,PQ5,duplication,1,1,1,,1.420864561636593,0.6652258222082204,0.6959
PQ5_F2C_W42,PQ5,threat,1,1,1,,1.1342231969710113,0.6928100627108301,0.7695
PQ6_F2C_W42,PQ6,baseline,1,1,1,,0.2752479552891044,0.2063962804915253,0.9526
PQ6_F2C_W42,PQ6,permutation,1,0,1,1.0,0.2752479552891044,0.6933793655797357,0.9526
PQ6_F2C_W42,PQ6,duplication,1,1,1,,0.5290693744169761,0.4532334529434887,0.9094
PQ6_F2C_W42,PQ6,threat,1,1,1,,0.2752479552891044,0.2063962804915253,0.9526
PQ6_F2C_W42,PQ6,baseline,1,1,1,,0.2752479552891044,0.2063962804915253,0.9526
PQ6_F2C_W42,PQ6,permutation,1,0,1,1.0,0.2752479552891044,0.6933793655797357,0.9526
PQ6_F2C_W42,PQ6,duplication,1,1,1,,0.5290693744169761,0.4532334529434887,0.9094
PQ6_F2C_W42,PQ6,threat,1,1,1,,0.2752479552891044,0.2063962804915253,0.9526
PQ6_F2C_W42,PQ6,baseline,1,1,1,,0.2752479552891044,0.2063962804915253,0.9526
PQ6_F2C_W42,PQ6,permutation,1,0,1,1.0,0.2752479552891044,0.6933793655797357,0.9526
PQ6_F2C_W42,PQ6,duplication,1,1,1,,0.5290693744169761,0.4532334529434887,0.9094
PQ6_F2C_W42,PQ6,threat,1,1,1,,0.2752479552891044,0.2063962804915253,0.9526
PQ7_F2C_W42,PQ7,baseline,1,1,1,,0.5270569097708636,0.12633779020502867,0.8808
PQ7_F2C_W42,PQ7,permutation,0,0,0,1.0,0.5270569097708636,0.580557240269642,0.8808
PQ7_F2C_W42,PQ7,duplication,1,1,1,,1.200150783653098,0.26855733077244676,0.6914
PQ7_F2C_W42,PQ7,threat,1,1,1,,0.5270569097708636,0.12633779020502867,0.8808
PQ7_F2C_W42,PQ7,baseline,1,1,1,,0.5270569097708636,0.12633779020502867,0.8808
PQ7_F2C_W42,PQ7,permutation,0,0,0,1.0,0.5270569097708636,0.580557240269642,0.8808
PQ7_F2C_W42,PQ7,duplication,1,1,1,,1.200150783653098,0.26855733077244676,0.6914
PQ7_F2C_W42,PQ7,threat,1,1,1,,0.5270569097708636,0.12633779020502867,0.8808
PQ7_F2C_W42,PQ7,baseline,1,1,1,,0.5270569097708636,0.12633779020502867,0.8808
PQ7_F2C_W42,PQ7,permutation,0,0,0,1.0,0.5270569097708636,0.580557240269642,0.8808
PQ7_F2C_W42,PQ7,duplication,1,1,1,,1.200150783653098,0.26855733077244676,0.6914
PQ7_F2C_W42,PQ7,threat,1,1,1,,0.5270569097708636,0.12633779020502867,0.8808
PQ8_F2C_W42,PQ8,baseline,1,1,1,,1.3383525213582397,0.5670268422067504,0.6942
PQ8_F2C_W42,PQ8,permutation,1,0,1,1.0,1.3383525213582397,0.27801347669026066,0.6942
PQ8_F2C_W42,PQ8,duplication,1,1,1,,1.7947977320586888,0.529148121395124,0.553
PQ8_F2C_W42,PQ8,threat,1,1,1,,1.3383525213582397,0.5670268422067504,0.6942
PQ8_F2C_W42,PQ8,baseline,1,1,1,,1.3383525213582397,0.5670268422067504,0.6942
PQ8_F2C_W42,PQ8,permutation,1,0,1,1.0,1.3383525213582397,0.27801347669026066,0.6942
PQ8_F2C_W42,PQ8,duplication,1,1,1,,1.7947977320586888,0.529148121395124,0.553
PQ8_F2C_W42,PQ8,threat,1,1,1,,1.3383525213582397,0.5670268422067504,0.6942
PQ8_F2C_W42,PQ8,baseline,1,1,1,,1.3383525213582397,0.5670268422067504,0.6942
PQ8_F2C_W42,PQ8,permutation,1,0,1,1.0,1.3383525213582397,0.27801347669026066,0.6942
PQ8_F2C_W42,PQ8,duplication,1,1,1,,1.7947977320586888,0.529148121395124,0.553
PQ8_F2C_W42,PQ8,threat,1,1,1,,1.3383525213582397,0.5670268422067504,0.6942
SCM4a_W42,SCM4a,baseline,1,1,1,,0.8559069117374197,0.24866642607274828,0.8463
SCM4a_W42,SCM4a,permutation,1,0,1,1.0,0.6406662554427668,0.6513793953036113,0.8945
SCM4a_W42,SCM4a,duplication,1,1,1,,1.1475523660213856,0.29833999457389804,0.7913
SCM4a_W42,SCM4a,threat,1,1,1,,0.8559069117374197,0.24866642607274828,0.8463
SCM4a_W42,SCM4a,baseline,1,1,1,,0.8559069117374197,0.24866642607274828,0.8463
SCM4a_W42,SCM4a,permutation,1,0,1,1.0,0.6406662554427668,0.6513793953036113,0.8945
SCM4a_W42,SCM4a,duplication,1,1,1,,1.1475523660213856,0.29833999457389804,0.7913
SCM4a_W42,SCM4a,threat,1,1,1,,0.8559069117374197,0.24866642607274828,0.8463
SCM4a_W42,SCM4a,baseline,1,1,1,,0.8559069117374197,0.24866642607274828,0.8463
SCM4a_W42,SCM4a,permutation,1,0,1,1.0,0.6406662554427668,0.6513793953036113,0.8945
SCM4a_W42,SCM4a,duplication,1,1,1,,1.1475523660213856,0.29833999457389804,0.7913
SCM4a_W42,SCM4a,threat,1,1,1,,0.8559069117374197,0.24866642607274828,0.8463
SCM4b_W42,SCM4b,baseline,1,1,1,,0.7631067346091766,0.41778658831024623,0.87
SCM4b_W42,SCM4b,permutation,1,0,1,1.0,0.8559069117374197,0.4389121835495254,0.8463
SCM4b_W42,SCM4b,duplication,1,1,1,,1.3918186852012575,0.4074193046848026,0.7238
SCM4b_W42,SCM4b,threat,1,1,1,,0.7631067346091766,0.41778658831024623,0.87
SCM4b_W42,SCM4b,baseline,1,1,1,,0.7631067346091766,0.41778658831024623,0.87
SCM4b_W42,SCM4b,permutation,1,0,1,1.0,0.8559069117374197,0.4389121835495254,0.8463
SCM4b_W42,SCM4b,duplication,1,1,1,,1.3918186852012575,0.4074193046848026,0.7238
SCM4b_W42,SCM4b,threat,1,1,1,,0.7631067346091766,0.41778658831024623,0.87
SCM4b_W42,SCM4b,baseline,1,1,1,,0.7631067346091766,0.41778658831024623,0.87
SCM4b_W42,SCM4b,permutation,1,0,1,1.0,0.8559069117374197,0.4389121835495254,0.8463
SCM4b_W42,SCM4b,duplication,1,1,1,,1.3918186852012575,0.4074193046848026,0.7238
SCM4b_W42,SCM4b,threat,1,1,1,,0.7631067346091766,0.41778658831024623,0.87
Q6F1_W42,Q6F1,baseline,1,1,1,,0.8477767828633417,0.31895552070886257,0.8214
Q6F1_W42,Q6F1,permutation,1,0,1,1.0,0.6306351166746098,0.7151355411343515,0.8835
Q6F1_W42,Q6F1,duplication,1,1,1,,0.7879163368489813,0.5028813683647019,0.8605
Q6F1_W42,Q6F1,threat,1,1,1,,0.8477767828633417,0.31895552070886257,0.8214
Q6F1_W42,Q6F1,baseline,1,1,1,,0.8477767828633417,0.31895552070886257,0.8214
Q6F1_W42,Q6F1,permutation,1,0,1,1.0,0.6306351166746098,0.7151355411343515,0.8835
Q6F1_W42,Q6F1,duplication,1,1,1,,0.7879163368489813,0.5028813683647019,0.8605
Q6F1_W42,Q6F1,threat,1,1,1,,0.8477767828633417,0.31895552070886257,0.8214
Q6F1_W42,Q6F1,baseline,1,1,1,,0.8477767828633417,0.31895552070886257,0.8214
Q6F1_W42,Q6F1,permutation,1,0,1,1.0,0.6306351166746098,0.7151355411343515,0.8835
Q6F1_W42,Q6F1,duplication,1,1,1,,0.7879163368489813,0.5028813683647019,0.8605
Q6F1_W42,Q6F1,threat,1,1,1,,0.8477767828633417,0.31895552070886257,0.8214
Q7F1_W42,Q7F1,baseline,1,1,1,,0.7563271307103473,0.33564735086884057,0.8438
Q7F1_W42,Q7F1,permutation,1,0,1,1.0,0.8477767828633417,0.4585963662557514,0.8214
Q7F1_W42,Q7F1,duplication,1,1,1,,0.7879163368489813,0.4277783112302456,0.8605
Q7F1_W42,Q7F1,threat,1,1,1,,0.7563271307103473,0.33564735086884057,0.8438
Q7F1_W42,Q7F1,baseline,1,1,1,,0.7563271307103473,0.33564735086884057,0.8438
Q7F1_W42,Q7F1,permutation,1,0,1,1.0,0.8477767828633417,0.4585963662557514,0.8214
Q7F1_W42,Q7F1,duplication,1,1,1,,0.7879163368489813,0.4277783112302456,0.8605
Q7F1_W42,Q7F1,threat,1,1,1,,0.7563271307103473,0.33564735086884057,0.8438
Q7F1_W42,Q7F1,baseline,1,1,1,,0.7563271307103473,0.33564735086884057,0.8438
