id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,most_disruptive_threat,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,political_affinity,alignment_score,human_alignment_wd,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
MESUM2_FC_W29,MESUM,Other,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0015991585373073271,0.0004467684796244957,0.00011924499965670953,7.606894322902254e-06,0.0019361670155615632,6.962585223876288e-05,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Independent,0.8895,0.11050000000000004,0.38340388349514565,0.23371653290529698,0.10835561959654183,0.38353333333333334,0.16656786961583236,0.19161818181818174
MESUM2_FD_W29,MESUM,Other,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0001904877377590713,4.827340542050678e-05,0.0001539748221019311,7.61069151999764e-06,4.807376171861011e-05,0.0007597484719577881,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Moderate,0.9262999999999999,0.07370000000000004,0.2642562841530054,0.44578360128617367,0.15850232558139538,0.25857027027027024,0.11146387249114525,0.3728599297012303
MESUM2_FE_W29,MESUM,Gender,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0008414541029936225,0.014898812183489379,0.0001996392828893367,0.0003707622393908138,9.278012365536826e-05,0.0010822903093040213,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Independent,0.9304,0.0696,0.29155222101841816,0.28429093851132686,0.103105499276411,0.3629769230769231,0.11443271028037383,0.22876197183098596
MESUM2_FF_W29,MESUM,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.020604631530743312,0.0019126802291335161,0.0003979389390677953,0.000473444024140757,0.00031270232726191607,0.000416206222076723,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.7842,0.2158,0.0137868335146899,0.5011384615384615,0.2366323741007194,0.06584625719769677,0.23920618436406066,0.4884636363636363
TRANSGEND2_W29,TRANSGEND,Gender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10471425183169392,0.004655947948636131,0.0006495811217632033,0.0007398313288352105,0.0003403206903641546,0.005084059034622404,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Democrat,0.6501,0.3499,0.2675856578204404,0.4920796992481203,0.3551383611312545,0.27129575518262583,0.35137936117936114,0.4661786476868327
TRANSGEND3_W29,TRANSGEND,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.001822583636143885,0.0032795591179872407,0.0011101515352827422,0.0008145863952189816,0.0031735116468330576,0.0010023821995368103,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.9343,0.13140000000000002,0.37568636363636365,0.4886848252344417,0.08492380602498167,0.43035179282868524,0.09678692403486927,0.3976862068965519
TRAITSA_W29,TRAITS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.002148615566471215,0.003458186510924005,0.0006128124678788835,0.0005172479833674709,6.852211716222426e-05,0.0036414428885668516,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.7120333333333333,0.8639000000000001,0.9147868778280545,0.7808395973154364,0.8804523255813952,0.9324742574257426,0.8351644526445265,0.784917793594306
TRAITSB_W29,TRAITS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.009813977064205164,0.004021389100413741,0.0007940069263583302,0.0007850316022303171,0.0003457472239225682,0.0038616504395162874,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8219511382195114,0.534146585341466,0.5254861044738763,0.5770784802292228,0.5314534680252904,0.5223760081870901,0.5524288088432537,0.5599479232842524
TRAITSC_W29,TRAITS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.003286673789915346,0.008530991405504913,0.000670086866582765,0.0006910069688844926,0.0004962984855296799,0.0017475814933333104,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8170849581708496,0.5487451254874514,0.6462782857795528,0.5266405791853247,0.4799504107560257,0.6012121834305192,0.5226572112019565,0.5147965955418781
TRAITSD_W29,TRAITS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01697441723326966,0.027314444339697715,0.002347847515687953,0.0014168600812239042,0.0010656283794205266,0.005993041986397993,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8325511317798446,0.5023466046604662,0.48357062953327545,0.5390944636025317,0.5001540066923965,0.4650565056505651,0.5109420536149555,0.5133258196470851
TRAITSE_W29,TRAITS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01834265144846963,0.008220886803211765,0.002086260295189579,0.0014110632501253197,0.0008264111677772186,0.006759070637817117,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8634498449844984,0.4096504650465047,0.3800849377123441,0.4104484492875105,0.44702898550724635,0.3851980198019801,0.4234501845018449,0.45393238434163696
TRAITSF_W29,TRAITS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.011125733562866585,0.05885998224976695,0.002006653626449197,0.0024228005636520466,0.0009537607152178846,0.007054337561735922,Legal,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.8219,0.5343000000000002,0.6359550790067721,0.46799520605550876,0.4898463947560088,0.6112849802371543,0.49562725030826144,0.4527053619302949
BOYSF1A_W29,BOYSF,Gender,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,B,1.0,0.003180368358873184,0.013861611236301643,0.0010737969523796798,0.0014458954979803366,0.0003587580945008644,0.0023988523151934602,Legal,Robust,Robust,Robust,Robust,Robust,Collapses,Democrat,0.7576157184281571,0.48476856314368566,0.4453706227967098,0.50043300330033,0.5121721518987342,0.5185012658227849,0.5449454545454546,0.48463611111111105
BOYSF1B_W29,BOYSF,Gender,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,A,0.0,0.0035992052333587202,0.0010333964377610416,0.0005677683905505743,0.001249845094125665,0.0012075905118922045,0.0015921154624883359,Legal,Robust,Robust,Robust,Robust,Robust,Collapses,Moderate,0.83155,0.3368999999999999,0.3634440797186401,0.38363084577114415,0.3720222222222221,0.36989559748427675,0.34154757281553383,0.3792220665499123
BOYSF1C_W29,BOYSF,Gender,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,B,0.0,0.013133811384568189,0.03999956988807805,0.0015460922390431973,0.002166297886214972,0.0003527495601797965,0.003956425616706137,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.7277,0.5446000000000001,0.4796862190812722,0.5960185737976783,0.577704347826087,0.5225522198731501,0.5796038834951457,0.5563825479930193
BOYSF1D_W29,BOYSF,Education,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,B,0.0,0.014406420295468224,0.0016297562826941036,0.0004873659617736017,0.0016446180161421712,2.8909036486140637e-05,0.0012739881553276188,Economic,Robust,Robust,Robust,Robust,Robust,Collapses,Conservative,0.7356586241375862,0.5286827517248276,0.5214288875562093,0.5272682302726824,0.5306288191405579,0.5884491382794494,0.5361191153611913,0.5011784038987406
GIRLSF2A_W29,GIRLSF,Gender,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,B,1.0,0.01018191188020029,0.009036082331365571,0.0008743953528762309,0.0019238008340672682,2.1715021555726775e-05,0.0022822493737470056,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.7646235376462354,0.4707529247075293,0.3972717772470541,0.614101089891011,0.45770315934767386,0.3771069457939703,0.5026104173502248,0.5378254835066952
GIRLSF2B_W29,GIRLSF,Gender,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,B,1.0,0.013780256436562215,0.029580947585925995,0.000514022441476544,0.0011980839455610296,0.0009453778950411445,0.0010946658371692852,Economic,Robust,Robust,Robust,Robust,Robust,Collapses,Moderate,0.69285,0.6143,0.6191451327433627,0.6425118353344768,0.6192770642201835,0.6104015325670498,0.6034037735849056,0.640377981651376
GIRLSF2C_W29,GIRLSF,Gender,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,B,0.0,0.015123718994544023,0.002921430255078475,0.0012155766504652243,0.002137513164843267,9.428649825192351e-05,0.0026080588196440847,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.7354404840484049,0.5291190319031902,0.4610372639473892,0.6680587579305874,0.5002426960253277,0.45647872772068077,0.5282761567455609,0.6343557291508967
GIRLSF2D_W29,GIRLSF,Education,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,B,1.0,0.008168984113627698,0.004619176606079806,0.0006792350772867813,0.00101849188082306,7.208611513403802e-05,0.002058049609989386,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.6882,0.6235999999999999,0.5674110375275938,0.7390209262435677,0.6248770642201835,0.5638285714285715,0.6373246231155778,0.6791034990791897
SPOUSESEX_W29,SPOUSESEX,Other,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,1.8086473474676838e-06,0.0007698689206433428,3.427321194542261e-05,0.00012180352826913564,0.00012180352826913564,0.0015856214638996311,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Liberal,0.5539999999999999,0.44600000000000006,0.42585373134328364,0.46420842627013637,0.4542785714285714,0.417277966101695,0.45424227642276427,0.46337248677248677
HOOD_NHISA_W29,HOOD_NHIS,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03175449789369112,0.023293532332707558,0.003776529443928772,0.00611447552523747,0.0036170835538116845,0.003214217418007099,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8867341265873412,0.33979762023797627,0.35713095357130964,0.3627049847316526,0.3213302762611983,0.3577897150996364,0.3405257875196491,0.36009655262231793
HOOD_NHISB_W29,HOOD_NHIS,Institutional Confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.022935495723510366,0.01070362485724011,0.0002961491586427018,0.0004829778954765441,0.002855283756210596,0.0012338465732466691,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8356363683563637,0.49309089493090885,0.4715142909332008,0.6279166890681116,0.500766445094621,0.48395170413445243,0.46819798020197984,0.5749889423869001
HOOD_NHISC_W29,HOOD_NHIS,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.08282162884496193,0.036901109884867445,0.0011058673439453253,0.0020076020422275624,0.0020354363460632634,0.00041864228574074996,IT_System,Robust,Robust,Robust,Stable,Robust,Stable,Conservative,0.8583666666666667,0.4249,0.4483349745331069,0.4243726968174204,0.4513232220609579,0.4565265084075173,0.4539715867158671,0.40042857142857147
LOCALELECT_W29,LOCALELECT,Education,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0017036292656153731,0.007137130996623096,0.0009223430190207884,0.0022703019768481494,0.00015031452163804992,0.002095613937253613,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8111666666666666,0.5665000000000001,0.673032221594121,0.7209039264828736,0.4803478260869565,0.5558315163528249,0.41190686274509825,0.6762226179875332
PARTICIPATEA_W29,PARTICIPATE,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.014211295370216842,0.00015395167872004397,0.0021894146347791327,2.9362887658876102e-05,0.0009779130258665229,0.013840819213229959,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.6764,0.3236,0.30599523809523804,0.3415006683375104,0.326595652173913,0.31171800197823935,0.3154429975429975,0.33438841354723703
PARTICIPATEB_W29,PARTICIPATE,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04432860326279224,0.026787346711284004,0.0003238872705720883,0.00034792122596678793,6.375796038265687e-05,0.004430576527053715,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.5162,0.48379999999999995,0.5045455782312924,0.4484859060402684,0.48170787172011653,0.508057962413452,0.48988968499073493,0.4552821844225604
PARTICIPATEC_W29,PARTICIPATE,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.008994319865214085,0.013381447477744161,0.0012281454477725462,1.70759290282485e-05,0.0003667084244563757,0.006882323876598574,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.6247,0.3753,0.3688501985252411,0.3931700754400671,0.36643953488372094,0.3719769078295342,0.3555972972972973,0.38582457551385163
S7_W29,S,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004939287217372985,0.0025317936918023594,0.008680916793879567,0.012047005392369872,0.0013529376420278964,0.018358112317491272,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.7294,0.2706,0.2507034404963339,0.24645847953216377,0.2919072463768116,0.22636047430830042,0.29459742489270385,0.2684
S12_W29,S,Housing,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.07401694468579734,0.06560262989858726,0.0075015809048329775,0.013740714379557319,0.0036033238309838636,0.015055563945063032,Legal,Robust,Robust,Robust,Stable,Stable,Stable,Moderate,0.8275110328967104,0.8624448355164483,0.7926086909381351,1.0705803524048823,0.8541731703028471,0.8191448355164481,0.7739496682302031,0.9918622268207957
S13_W29,S,Family,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,A,1.0,0.054849629483904,0.06911221981654381,0.008085621426235222,0.008496013694145236,0.0020561243518707356,0.030688471927652852,Legal,Robust,Robust,Robust,Stable,Stable,Collapses,Liberal,0.8978532066793321,0.5107339666033393,0.5506054598160094,0.5717052040615338,0.47486627151911887,0.4733903464252981,0.48639420016203705,0.5441992148302903
TALK_CPS_W29,TALK_CPS,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06599555265657765,0.0599811826734453,0.007169761755072543,0.01310397787383186,0.005280265623109203,0.011224830631663655,Economic,Robust,Robust,Robust,Stable,Stable,Stable,Conservative,0.9234923492349235,0.3825382538253823,0.3379287081250497,0.3446962269448701,0.4477834179944767,0.45671220626504894,0.41268601998321386,0.31424059592067843
FAVORS_CPS_W29,FAVORS_CPS,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.07760220089875601,0.07605863150302822,0.007430518757260285,0.012197634917675811,0.005139946409495203,0.016354551709851978,Legal,Robust,Robust,Robust,Stable,Stable,Stable,Republican,0.6458641455854415,1.7706792720727926,1.7548172783738005,1.6353063545150501,1.8542827785817657,1.852925691699605,1.7824184049079759,1.6631328584149596
WORRYRET_W29,WORRYRET,Personal Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.007976561744962779,0.004610097785411843,0.0005520039890518365,0.002163661234060114,0.0014080427925237515,0.003907146610297619,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.9607705896077059,0.11768823117688249,0.1648693887673382,0.08925326165213199,0.1382761145014299,0.12028016565932359,0.19766201293981048,0.10559636753908982
WORRYBILL_W29,WORRYBILL,Personal Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.012806173929864051,0.00317538013136855,0.0005192707160086235,0.0015781519448209089,0.0013100339794417301,0.0034411635104220485,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8821747874787479,0.35347563756375633,0.3004898305084746,0.4365957983193277,0.3994171614771903,0.39374363277393865,0.25106435156730167,0.428500535236396
GOPDIRCT_W29,GOPDIRCT,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.014166060604738306,0.012166020973637809,0.0007134222143512059,0.000975810583707848,0.00018725553611063342,0.0035436752186053535,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.8657113222011132,0.40286603339666033,,0.522682038429407,0.44333707165109026,0.32510476190476195,0.32208324873096444,0.4816839044652128
DEMDIRCT_W29,DEMDIRCT,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.006586987424619184,0.0024877511596479757,0.0007205598859588709,0.0005026468095581405,8.941436822129167e-05,0.0038854804111923976,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8119501483481681,0.5641495549554957,0.6586339750849378,,0.4358751445086706,0.6328633228840126,0.4951450861195543,0.6601492957746481
SATLIFEA_W32,SATLIFE,Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01854972878359964,0.03957370007065707,0.0017003972590704346,0.004559812340941695,0.0005179448061182724,0.0036137042681252903,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.7117666666666667,0.8647000000000002,0.8237053435114502,0.9645931187569368,0.8637364540667055,0.815696360485269,0.8460212471131638,0.9435186017478154
SATLIFEB_W32,SATLIFE,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02079076184588072,0.01770764584314152,0.0013766429179702217,0.004262504651153677,0.0003724239850080025,0.004472243200008945,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8140510782255108,0.5578467653234677,0.5218605880117422,0.661432637899645,0.5399313627563731,0.4572820543657455,0.518521880530841,0.6510967653234678
SATLIFEC_W32,SATLIFE,Personal Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03295241768372163,0.031487882619646745,0.001466620946235507,0.004678804533391507,0.0006800952676502649,0.002660190913040643,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8584299563289662,0.4247101310131013,0.40779249516944077,0.4764488657522799,0.4226139726894692,0.3771721999786185,0.4351038695029723,0.4763101310131013
SATLIFED_W32,SATLIFE,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02707942085906016,0.033446929789812486,0.001740659533460559,0.0054316467355353115,0.00011363014543454481,0.0032395847711713236,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7675208512482085,0.6974374462553746,0.7016071768417453,0.8266495871265515,0.6383932772930238,0.6842806156542816,0.6305661818875584,0.7725962697847861
SATLIFEE_W32,SATLIFE,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04928070582680199,0.06977220397057936,0.00028494314028573806,0.0014283636082436572,0.0011938651779598,0.0025495701258197237,Legal,Robust,Robust,Robust,Robust,Stable,Stable,Democrat,0.8062666666666666,0.5812000000000002,0.5602611058150617,0.6858397563676631,0.5637168224299065,0.5726517241379312,0.5697057248384119,0.6630451371571073
SOCTRUST_W32,SOCTRUST,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004550884939326285,0.0008788830143823118,0.0007815891402523107,9.142455557040791e-05,0.0019374087881687855,0.0009134641344752739,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.9382,0.061799999999999966,0.11816854663774401,0.06576349206349202,0.015896531791907476,0.12968455598455597,0.0053239316239316326,0.0721423676012461
SOCTRUST2_W32,SOCTRUST,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01868581668914457,0.0017461817467492068,0.001445215746017305,0.0009703210960390792,0.001661924357400861,0.0017738698896438733,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7026999999999999,0.29730000000000006,0.31495438596491226,0.31376497175141244,0.3102684039087948,0.38280784313725497,0.28548915662650604,0.28732140575079873
SOCTRUST4_W32,SOCTRUST,Institutional Confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0219228750300201,0.05433752058294558,0.0023163626033353858,0.002872778556030178,0.0007726162405490796,0.0069638928621060265,Legal,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.8473286837982867,0.45801394860513966,0.4697684473197926,0.5016098390160987,0.43777342382379836,0.4578590813485023,0.43297771672108176,0.5207703588615498
SOCTRUST5_W32,SOCTRUST,Other,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,0.0,0.012003207874019692,0.005884524785044417,0.0003944743244352475,0.00026331809519412533,0.0003592322890195167,0.0005951254046432687,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7031000000000001,0.2969,0.3224411764705882,0.3341376811594203,0.2971790830945558,0.3128898305084746,0.2897721088435374,0.3259634146341463
COMMYRS_W32,COMMYRS,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08167426211412841,0.03796294931792987,0.0060626461336678915,0.007306412971199198,0.0028895473027528073,0.012926990348671577,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Liberal,0.7190354839516049,1.1238580641935807,1.0871353131226622,1.3302107773718754,1.0788458406778647,0.9624615124694428,1.085717935339462,1.3083162675622644
COMATTACH_W32,COMATTACH,Quality of Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.018418961532909662,0.014957901917460846,0.003064236582009807,0.004683872883330624,0.0027207325162798444,0.010113389360830125,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.902079302069793,0.293762093790621,0.3237692124105013,0.32979433962264143,0.27325646100116413,0.32159655172413787,0.27695196123673294,0.31470000000000004
FEELA_W32,FEEL,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.012589473799281941,0.01796883606112888,0.00014521631308907104,0.0015945422923909914,0.001386165730678712,0.0007470130221302625,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8635333333333334,0.4093999999999999,0.3624046688899475,0.5341085967831392,0.378660606060606,0.3067553832902669,0.3830195481788842,0.5135261576971215
FEELB_W32,FEEL,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.009816898966003707,0.009189387304310357,7.064001017472267e-05,0.0015318296695093117,0.003927386796228733,0.0003712202207011566,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7323333333333333,0.8030000000000003,0.8106005717008098,0.8725485587583148,0.7742661233993017,0.8165317829457367,0.7435685859051131,0.8384318550905687
FEELC_W32,FEEL,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.000851049391885656,0.012424291387236667,0.0003447378161347616,0.0017937772322591684,0.0009897025413884012,0.0017027912080284004,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Moderate,0.7763249058239158,0.6710252825282527,0.6550199390168023,0.7616944621291399,0.6629474465771181,0.6466076659479418,0.6262692659307426,0.7394296438989691
FEELD_W32,FEEL,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.006806993262758879,0.007901336213784372,0.00043498818162381004,0.00249027263371775,0.0017422267057109633,0.0016208142495324433,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.9220066493350665,0.23398005199480038,0.23745378751786556,0.25955543237250545,0.25640145772594747,0.2680104400345127,0.23760612620912036,0.25623641474078696
INC_W32,INC,Personal Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.000688492333646394,0.0003916830551988649,0.0032330369717961794,0.003198132716598669,0.001008379125137659,0.006795895274657303,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.9715,0.02849999999999997,0.011087022900763355,0.10531120976692565,0.018694460641399402,0.009882758620689658,0.015439870789109411,0.0863756097560976
INCFUTURE_W32,INCFUTURE,Personal Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.7405706882713676e-05,0.0033788475208459644,0.001882599234948788,0.002736263711358915,7.605493940560592e-06,0.005690297510692099,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.9234,0.0766,0.08513641456582632,0.1147896551724138,0.046579815455593976,0.03681356783919598,0.05423745704467353,0.1106951359084406
COMMIMPA_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.006004958138938798,0.01682529081169488,0.0012473129801094437,0.0028990581371096235,0.00020301765478654855,0.0028827416578916672,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.9204666666666667,0.2386000000000001,0.5393847328244274,0.18227502774694784,0.25149096209912514,0.5950056945642797,0.2586694047069681,0.18934971857410868
COMMIMPB_W32,COMMIMP,Family,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.02782601424031085,0.022456499045122143,0.0007645540421642601,0.0010903387292522417,0.002241948726123204,0.0029961687785818214,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.7385463020364629,0.7843610938906111,0.7703319969006441,0.8488503340459076,0.7687931847467555,0.6800800921634952,0.8035712602492062,0.8550198696557577
COMMIMPC_W32,COMMIMP,Race/Ethnicity,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0029803951392758134,0.010365515645641133,0.0003960710859623505,0.00026267994601181536,0.003420976018440663,0.001128270767213938,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.9220999999999999,0.2337000000000001,0.6237542502387776,0.28823333333333334,0.23225799299883312,0.6006194132873168,0.27120421101341974,0.2788700374531835
COMMIMPD_W32,COMMIMP,Politics,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.005721606072345277,0.006692742581668003,0.001177228474883201,0.0013305633389793913,0.0007047746149168171,0.004319776405195128,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.9256333333333333,0.22310000000000002,0.17769770992366415,0.2211750972762645,0.35309650349650346,0.19064072476272653,0.43963698566805354,0.2699774859287054
COMMIMPE_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.009692364331959358,0.009081705447076217,0.0011338243655694316,0.000552272470303739,0.0033837390072620696,0.002066944913476496,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.7593333333333333,0.7220000000000002,0.8117533841754055,0.6150559133814549,0.7305980780430988,0.8174571059431524,0.7300648960739033,0.6379721598002499
COMMIMPF_W32,COMMIMP,Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.009307623900877167,0.009696749427631724,0.0010896604445428226,0.00030442301348326985,0.004059881150741691,0.002198293892049892,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8345666666666667,0.4963000000000001,0.48356604673342896,0.5993133666112036,0.4214039580908032,0.4402068965517243,0.5001680517082181,0.5556843418590142
COMMIMPG_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.011034826634271829,0.010762692097199841,0.0011573380452566393,0.0004680229589948759,0.004958228249701342,0.0026877510729717132,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8122295562889622,0.5633113311331133,0.6424546322827125,0.5677123820099945,0.5152300524170064,0.5958153580672993,0.5383850069412309,0.5654806491885145
COMMIMPH_W32,COMMIMP,Quality of Life,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0122520303035357,0.017781380440179566,0.0014505372676450075,0.00210741151998935,0.0004656845435896776,0.005276511706098167,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.8654797213054638,0.4035608360836085,0.6064551667172434,0.1626773326251095,0.533229793567592,0.7411194567732636,0.5009380606110405,0.13570064064495124
FAMNEAR_W32,FAMNEAR,Family,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.03391332863439114,0.013506102772255339,0.0024088437579516506,0.002758080381318093,0.0020911882567773263,0.005840761785298397,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.869925,0.5203000000000002,0.5024210363972857,0.6024809653297077,0.4627442748091604,0.44779479768786123,0.5339219653179192,0.5838446414803393
